transaction_date,json_block_ticker,ticker_raw,ticker_symbol,owner,asset_description,asset_type,transaction_type,amount,comment,senator,ptr_link
2019-06-26,BSTZ,"<a href=""https://finance.yahoo.com/q?s=BSTZ"" target=""_blank"">BSTZ</a>",BSTZ,Self,BlackRock Science and Technology Trust II,Stock,Purchase,"$100,001 - $250,000",--,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/47efab39-e97d-4131-9ac2-8d68c52b7c62/
2019-06-26,BSTZ,"<a href=""https://finance.yahoo.com/q?s=BSTZ"" target=""_blank"">BSTZ</a>",BSTZ,Spouse,BlackRock Science and Technology Trust II,Stock,Purchase,"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/ad0f386b-5ace-4449-8d52-ca558f10bdc9/
2019-11-19,BSTZ,"<a href=""https://finance.yahoo.com/q?s=BSTZ"" target=""_blank"">BSTZ</a>",BSTZ,Self,BlackRock Science and Technology Trust II,Stock,Purchase,"$100,001 - $250,000",--,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/1debb953-82f1-4cd3-a038-ee7c85d975f8/
2020-02-22,BSTZ,"<a href=""https://finance.yahoo.com/q?s=BSTZ"" target=""_blank"">BSTZ</a>",BSTZ,Spouse,BlackRock Science and Technology Trust II,Stock,Sale (Full),"$1,001 - $15,000",--,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/5b18c631-389d-4542-850e-e4b2a5d87aba/
