transaction_date,json_block_ticker,ticker_raw,ticker_symbol,owner,asset_description,asset_type,transaction_type,amount,comment,senator,ptr_link
2015-03-03,AMAT,"<a href=""https://finance.yahoo.com/q?s=AMAT"" target=""_blank"">AMAT</a>",AMAT,Self,"Applied Materials, Inc. (NASDAQ)",Stock,Sale (Full),"$1,001 - $15,000",--,John F Reed,https://efdsearch.senate.gov/search/view/ptr/3d422ca8-7dc9-4d3f-9ab7-9f9e7daacf53/
2020-04-06,AMAT,"<a href=""https://finance.yahoo.com/q?s=AMAT"" target=""_blank"">AMAT</a>",AMAT,Spouse,"Applied Materials, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/
2020-04-13,AMAT,"<a href=""https://finance.yahoo.com/q?s=AMAT"" target=""_blank"">AMAT</a>",AMAT,Self,"Applied Materials, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/
2020-04-17,AMAT,"<a href=""https://finance.yahoo.com/q?s=AMAT"" target=""_blank"">AMAT</a>",AMAT,Spouse,"Applied Materials, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/d411d8c3-b780-4e4e-8490-aa790811fa5f/
2020-06-05,AMAT,"<a href=""https://finance.yahoo.com/q?s=AMAT"" target=""_blank"">AMAT</a>",AMAT,Spouse,"Applied Materials, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/f4826329-8802-464c-b502-66165bc501c5/
2020-06-17,AMAT,"<a href=""https://finance.yahoo.com/q?s=AMAT"" target=""_blank"">AMAT</a>",AMAT,Spouse,"Applied Materials, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/f4826329-8802-464c-b502-66165bc501c5/
2020-06-23,AMAT,"<a href=""https://finance.yahoo.com/q?s=AMAT"" target=""_blank"">AMAT</a>",AMAT,Spouse,"Applied Materials, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/f4826329-8802-464c-b502-66165bc501c5/
