date,shares,amount,buy_flag
2022-02-15-05:00,11745.0,23372.55,1
2022-04-11-05:00,10000.0,20000.0,1
2022-06-16-05:00,150000.0,330000.0,1
2024-08-20-05:00,7.0,9.03,1
2024-09-23-05:00,40.0,60.0,1
2024-10-07-05:00,1166.0,1807.3,1
2024-10-09-05:00,104.0,161.20000000000002,1
2024-10-17-05:00,5000.0,8500.0,1
2024-10-28-05:00,10000.0,17000.0,1
