date,shares,amount,buy_flag
2007-05-25,12000.0,8850.0,1
2007-07-10,5000.0,4000.0,0
2007-07-17,1579.0,1263.2,0
2007-10-23,25000.0,42050.0,0
2008-03-31,2500.0,3125.0,0
2011-02-07,10000.0,3800.0,1
2012-09-06,7000.0,4900.0,1
2015-05-11,18000.0,16390.0,1
2015-05-22,2000.0,1700.0,1
2015-06-08,3000.0,3240.0,1
2015-11-13,5000.0,4150.0,1
2015-12-16,2000.0,2080.0,1
2016-05-16,20000.0,30000.0,0
2016-08-01,8400.0,15743.5,1
2016-08-02,5000.0,10129.5,1
2016-08-03,6609.0,13672.81,1
2016-08-04,5100.0,11633.0,1
2016-08-05,11200.0,26943.5,1
2016-08-08,2236.0,5597.3,1
2016-08-09,5800.0,15294.0,1
2016-08-10,500.0,1405.0,1
2016-08-11,3700.0,10638.0,1
2016-08-12,7566.0,22511.28,1
2016-09-07,199.0,527.35,1
2016-10-03,1000.0,2803.9,1
2016-10-20,10000.0,26841.0,0
2016-11-04,1000.0,1949.9,1
2016-11-08,500.0,870.0,1
2016-11-10,100.0,189.0,1
2016-11-14,300.0,588.0,1
2016-12-06,9423.0,27298.431,0
2016-12-07,700.0,2027.9,0
2016-12-08,526.0,1453.1802,0
2016-12-12,9351.0,25873.2819,0
2016-12-21,9600.0,20941.44,0
2016-12-22,180.0,396.00000000000006,0
2017-01-04,4500.0,9887.85,0
2017-02-27,15000.0,36829.5,0
2018-01-23,500.0,1925.0,1
2018-01-24,3600.0,15047.999999999998,1
2018-01-25,10239.0,42485.06,1
2018-02-02,1000.0,3960.0,1
2018-02-09,500.0,1915.0,1
2020-04-17,5000.0,40346.018,0
2020-04-21,5000.0,40531.49999999999,0
2020-10-26,9100.0,49595.0,1
2023-01-24,2000.0,5620.0,1
2023-01-25,1800.0,5130.0,1
2023-01-26,2190.0,6482.4,1
2023-01-27,1538.0,4521.72,1
2023-04-26,7000.0,8820.0,1
2023-04-27,2600.0,3406.0,1
2023-04-28,1800.0,2412.0,1
2023-05-04,1000.0,1360.0,1
2023-05-09,300.0,417.0,1
2023-05-10,500.0,635.0,1
2023-05-12,1700.0,1989.0,1
2023-05-24,500.0,805.0,1
2023-05-25,200.0,310.0,1
