date,shares,amount,buy_flag
2021-09-28,5008494.0,256448305.82,0
2021-09-29,19522.0,1048833.1036,0
2021-09-30,253992.0,13677700.4945,0
2021-10-01,105773.0,5629813.8312,0
2021-10-04,103090.0,5572292.842999999,0
2021-11-12,315576.0,23176482.840600003,0
2021-11-15,45260.0,3225738.6259,0
2021-11-16,204140.0,14402591.017700002,0
2021-11-17,25629.0,1837055.81,0
2021-11-19,34083.0,2339117.2499999995,0
2021-11-23,53615.0,3586806.0933000003,0
2021-11-29,95282.0,6808951.219999999,0
2021-11-30,1500.0,102196.5,0
2021-12-07,84159.0,5110025.1205,0
2021-12-13,28316.0,1487092.9200000002,0
2021-12-22,49687.0,2688197.8179,0
2021-12-30,25463.0,1394069.4467999998,0
2022-01-11,7500.0,340448.42999999993,0
2022-02-10,7581.0,341855.25,0
2022-02-17,3515.0,69105.9155,0
2022-02-18,3649998.0,69832198.337,1
2022-02-22,1105064.0,22430721.9402,1
2022-02-23,372434.0,7640336.6612,1
2022-05-17,4026.0,68863.3993,0
2022-08-09,26845.0,458916.4608,0
2022-08-10,113985.0,2080635.6404,0
2022-08-15,478.0,8419.5876,0
2022-08-17,3515.0,61842.20700000001,0
2022-10-10,12968.0,197022.824,0
2022-11-17,3515.0,48506.297,0
2022-11-18,1976.0,27383.4765,0
2023-01-09,19638.0,239078.9034,0
2023-02-16,2523.0,36867.0852,0
2023-02-17,3515.0,50397.7185,0
2023-04-10,22760.0,265515.884,0
2023-05-17,3515.0,31722.172,0
2023-05-18,44684.0,407254.4444,0
2023-06-01,240048.0,2290057.9199999995,0
2023-06-02,155694.0,1516459.56,0
2023-06-05,140370.0,1360185.3,0
2023-06-06,169761.0,1723074.15,0
2023-06-07,776646.0,7813058.760000001,0
2023-06-08,25224.0,253753.44000000003,0
2023-07-05,63515.0,688502.6,0
2023-08-17,3515.0,39470.2865,0
2023-11-17,3515.0,36815.407,0
2024-01-02,66666.0,837324.9600000001,0
2024-02-23,3515.0,42061.896,0
2024-05-17,3515.0,32198.806,0
2024-08-19,3515.0,30007.2035,0
2024-11-12,25000.0,254482.5,0
2024-11-18,3515.0,33643.8225,0
2024-12-13,6437.0,77353.429,0
2025-01-28,3563.0,42756.0,0
2025-02-24,35000.0,447835.5,0
2025-03-11,3515.0,42335.7145,0
2025-03-13,21000.0,239765.4,1
2025-05-08,25000.0,253657.5,0
2025-05-12,10000.0,120000.0,0
2025-05-19,3515.0,41306.171,0
2025-06-11,34896.0,435934.1178,0
2025-07-15,7500.0,94205.25,0
2025-08-15,7500.0,85968.0,0
2025-09-15,10000.0,110633.0,0
2025-10-15,10000.0,101229.0,0
2025-11-07,30000.0,299790.0,1
2025-11-11,400000.0,4395320.0,0
2025-11-17,10000.0,102295.0,0
2025-12-15,10000.0,108758.0,0
2025-12-24,42743.0,513433.1903,0
2025-12-26,100.0,1200.0,0
2026-03-05,30061.0,240539.1037,0
2026-03-06,33201.0,265840.407,0
