date,shares,amount,buy_flag
2019-11-18,5085.0,102728.6955,1
2020-02-07,69.0,1865.07,0
2020-03-13,6300.0,98406.0,1
2020-05-27,43.0,1127.03,0
2020-10-12,11100.0,470212.0,0
2020-10-16,2342.0,93817.3,0
2020-10-22,45447.0,1820334.138,0
2020-10-23,1206.0,49944.64000000001,0
2020-12-21,16772.0,1002519.76,0
2020-12-22,12430.0,747181.0800000001,0
2020-12-23,19683.0,1181268.86,0
2020-12-24,1115.0,66680.19,0
2021-01-15,40000.0,2362990.18,0
2021-01-19,95.0,5545.15,0
2021-02-02,22353.0,1213522.15,0
2021-02-03,7647.0,420895.1,0
2021-04-15,95.0,4098.3,0
2021-05-28,621.0,20642.04,0
2021-06-15,50000.0,2003900.0,0
2021-06-17,20000.0,840639.9999999999,0
2021-06-21,5100.0,224532.6,0
2021-10-18,190.0,4858.3,0
2022-01-18,190.0,3305.9999999999995,0
2022-04-13,21603.0,356434.3779,1
2022-04-14,5729.0,94523.9168,1
2022-04-18,2668.0,44022.0,1
2022-04-19,190.0,3135.0,0
2022-06-10,2818.0,45651.6,0
2022-07-14,1102.0,11846.5,0
2022-10-24,285.0,3103.65,0
2022-10-25,190.0,2053.9,0
2022-11-30,20000.0,202600.00000000003,1
2023-01-18,95.0,1041.2,0
2023-01-19,95.0,1080.15,0
2023-03-03,4464.0,66723.408,1
2023-03-06,25536.0,382988.928,1
2023-04-18,190.0,2528.9,0
2023-04-19,95.0,1182.75,0
2023-05-11,1232.0,13601.28,1
2023-05-30,611.0,7118.150000000001,0
2024-02-23,1385.0,23697.35,0
2024-04-19,380.0,7516.4000000000015,0
2024-07-23,380.0,10640.0,0
2024-08-27,1418.0,49262.738,0
2024-10-23,380.0,12752.8,0
2025-01-30,665.0,18540.2,0
2025-05-01,665.0,17037.3,0
2025-05-20,5000.0,147350.0,0
2025-07-28,4875.0,113770.515,0
