date,shares,amount,buy_flag
2004-10-27,500.0,32500.0,0
2004-11-02,28040.0,1626600.4,0
2004-11-05,2000.0,120655.0,0
2004-11-11,3460.0,204140.0,0
2004-11-12,1500.0,92260.0,0
2004-11-16,1500.0,97575.0,0
2004-11-26,4000.0,280000.0,0
2004-12-08,1100.0,69300.0,1
2005-01-03,104.0,7383.376,1
2005-02-25,4000.0,300000.0,0
2005-03-01,1400.0,107100.0,0
2005-03-04,200.0,16000.0,0
2005-03-07,1800.0,144430.10499999998,0
2005-04-04,110.0,7177.389999999999,1
2005-04-05,82.0,5366.900000000001,1
2005-06-15,419.0,30587.0,0
2005-07-06,101.0,7598.533,1
2005-07-11,76.0,5768.400000000001,1
2005-08-02,600.0,56640.0,0
2005-08-23,3500.0,321655.346,0
2005-10-03,289.0,13304.015,1
2006-01-04,365.0,13954.7295,1
2006-03-07,6000.0,221068.8,0
2006-04-04,212.0,7416.904799999999,1
2006-04-05,166.0,5924.54,1
2006-07-06,166.0,6205.080000000001,1
2006-10-04,169.0,5822.05,1
2007-03-09,12812.0,442735.59,0
2007-03-14,894.0,30550.04,0
2007-11-13,5000.0,197672.92,0
2008-03-14,3000.0,108054.0,0
2008-05-13,2500.0,113020.0,0
2008-12-04,420.0,9664.2,1
2008-12-05,2000.0,47000.0,1
2009-02-20,9000.0,229959.0,1
2009-02-26,1896.0,49237.03999999999,1
2010-03-12,4300.0,189200.0,0
2011-11-09,1000.0,71940.0,1
2012-02-08,1000.0,74030.0,1
2012-11-01,11523.0,761382.225,0
2012-11-05,18428.0,1172962.4708,0
2012-11-06,11718.0,745330.4208000001,0
2012-11-15,1000.0,52873.0,1
2012-11-21,1250.0,71732.5,0
2012-11-28,600.0,33750.5,0
2012-11-29,1100.0,61967.02,0
2012-11-30,3900.0,222435.0,0
2012-11-30,8000.0,455959.2,1
2012-12-04,1100.0,61938.27,0
2012-12-05,2800.0,158172.55,0
2012-12-06,1900.0,106659.385,0
2012-12-07,800.0,44708.0,0
2012-12-10,1000.0,54937.0,0
2012-12-11,1000.0,54914.7,0
2012-12-12,1000.0,55224.0,0
2012-12-13,1000.0,54609.405,0
2012-12-14,800.0,43680.0,0
2012-12-17,200.0,10948.0,0
2013-05-21,4692.0,360622.4,0
2014-02-05,6853.0,552762.98,0
2014-02-06,14241.0,1154668.8246000002,0
2014-02-07,1959.0,158885.8704,0
2014-02-10,10000.0,807445.0,0
2014-02-11,15000.0,1234705.5,0
2014-02-12,11608.0,961829.5936,0
2014-02-13,710.0,58708.125,0
2014-02-18,19600.0,1587654.34,0
2014-02-19,1712.0,139550.0848,0
2014-02-20,11799.0,957773.2059,0
2014-02-21,12404.0,1013373.3092,0
2014-05-27,524.0,47462.84,0
2014-05-28,6832.0,619606.4,0
2014-05-30,2724.0,247747.8,0
2014-08-04,6000.0,295168.8,0
2014-09-02,4941.0,249459.7257,0
2015-02-09,4200.0,154224.0,1
2015-08-05,11000.0,258170.0,1
2016-02-02,5000.0,71549.5,1
2016-02-09,5000.0,60768.5,1
2016-08-03,17000.0,328708.6,0
2017-08-07,10000.0,195500.0,1
2018-08-08,2219.0,44047.15,1
2019-07-29,12000.0,205531.2,0
2019-08-12,4300.0,66844.36,1
2019-08-13,1300.0,19490.9,1
2019-10-30,5000.0,54765.49999999999,1
2020-05-12,59065.0,191961.25,0
2020-06-12,46318.0,185735.18,1
2022-01-07,8000.0,110392.0,0
2022-01-12,3000.0,43500.0,0
2023-03-16,100000.0,1860000.0,1
2023-03-17,48741.0,889523.25,1
2023-11-14,32891.0,738435.841,0
2023-11-15,74485.0,1666236.8985,0
2023-11-16,13587.0,294577.0296,0
2023-11-17,47425.0,1027116.4225,0
2023-11-24,13950.0,306881.865,0
2023-11-27,38837.0,835011.0347999999,0
2023-11-28,25149.0,532945.0335,0
2023-11-29,12341.0,259210.36400000003,0
2023-11-30,12716.0,267236.9128,0
2023-12-01,54337.0,1155921.8684,0
2023-12-04,19826.0,417628.7422,0
2023-12-05,33087.0,682095.1224,0
2023-12-06,34492.0,691571.4984,0
2024-12-02,10000.0,280000.0,0
2024-12-11,10000.0,262500.0,0
2024-12-13,30000.0,800700.0,0
2025-03-14,50000.0,1256500.0,0
