date,shares,amount,buy_flag
2018-09-24,42500.0,807500.0,1
2018-09-24,1248700.0,22342349.5,0
2018-10-17,929870.0,16523789.9,0
2019-02-11,1000.0,16404.485,1
2019-03-13,1000.0,15740.0,1
2019-05-03,1000.0,17576.699999999997,1
2019-11-07,1000.0,18670.0,1
2020-03-04,500.0,7777.5,1
2020-03-09,697.0,7465.7064,1
2020-03-10,3000.0,32650.0,1
2020-03-13,6567.0,61005.3719,1
2020-05-05,1800.0,19315.0,1
2020-07-09,12.23,130.00490000000002,1
2020-10-14,12.557,131.22065,1
2021-01-07,10.209,145.68242999999998,1
2021-10-26,11106.0,275829.7266,0
2021-10-27,4987.0,124260.5803,0
2021-10-29,201.0,4974.75,1
2021-10-29,1000.0,24360.42,0
2021-11-12,299.0,7774.0,1
2021-11-17,4269.0,108975.6168,0
2021-11-18,580.0,14668.026,0
2021-12-14,2000000.0,44000000.0,0
2021-12-27,235622.0,4924499.8,0
2022-03-09,2462.0,57733.9,0
2022-03-11,3621.0,90525.0,0
2022-05-03,882.0,21053.6046,0
2022-05-04,19118.0,455964.65,0
2022-05-24,1000.0,24032.1,1
2022-05-26,11003.0,275075.0,0
2022-05-27,2151.0,53775.0,0
2022-09-12,7000.0,171507.7,0
2022-11-22,500.0,13246.5,1
2023-01-31,6500.0,175884.15,0
2023-03-13,1000.0,23355.0,1
2023-05-10,2021.0,46725.3179,0
2023-05-11,351.0,8073.0,0
2023-05-12,1408.0,32384.0,0
2023-05-15,4220.0,97060.0,0
2023-08-03,13000.0,351873.6,0
2023-11-27,7500.0,177558.75,0
2023-12-07,2458.0,60509.815,0
2023-12-11,542.0,13430.6,0
2024-02-26,20000.0,542150.0,0
2024-04-19,7500.0,202500.0,0
2024-04-25,1000.0,27253.8,1
2024-05-17,2290.0,69122.505,0
2024-05-20,2259.0,67846.806,0
2024-05-21,451.0,13530.0,0
2024-07-16,11936.0,443368.5106,0
2024-07-17,10190.0,367231.30260000005,0
2024-07-18,23366.0,849866.8498,0
2024-07-19,1257.0,45908.4054,0
2024-11-07,8305.0,376865.1205,0
2024-11-08,29195.0,1285581.3885,0
2025-02-25,5000.0,207683.50000000003,0
2025-03-05,1433.0,57191.02999999999,1
2025-07-22,819.0,40171.9,0
2025-07-23,634.0,30749.0,0
2025-07-24,1879.0,89398.5,0
2025-08-26,13084.0,645781.7544,0
2025-09-02,1688.0,83183.796,0
2025-09-03,3312.0,160244.496,0
2026-02-04,4500.0,205867.35,0
2026-03-09,6000.0,240000.0,0
