run_date,date,as_of_close_date,ticker,status,best_horizon,best_pred_prob,best_pred_std,best_adj_prob,close
2026-04-19,2026-04-19,2026-04-17,AMR,no_buy,1m,0.1696959137916565,0.02800256758928299,0.1696959137916565,191.7
2026-04-19,2026-04-19,2026-04-17,BOTJ,no_buy,6m,0.16959130764007568,0.026679163798689842,0.16959130764007568,23.11
2026-04-19,2026-04-19,2026-04-17,ANSCU,no_buy,6m,0.16923895478248596,0.03488409146666527,0.16923895478248596,11.5
2026-04-19,2026-04-19,2026-04-17,AIN,no_buy,6m,0.1691192239522934,0.029034048318862915,0.1691192239522934,58.24
2026-04-19,2026-04-19,2026-04-17,BRBS,no_buy,1d,0.1690806895494461,0.041382767260074615,0.1690806895494461,3.57
2026-04-19,2026-04-19,2026-04-17,BNH,no_buy,6m,0.16874448955059052,0.03233093395829201,0.16874448955059052,16.03
2026-04-19,2026-04-19,2026-04-17,AR,no_buy,1m,0.16861948370933533,0.03107389062643051,0.16861948370933533,36.68
2026-04-19,2026-04-19,2026-04-17,AIT,no_buy,6m,0.16748905181884766,0.027770301327109337,0.16748905181884766,291.03
2026-04-19,2026-04-19,2026-04-17,AMSC,no_buy,1m,0.16720029711723328,0.03377115726470947,0.16720029711723328,39.72
2026-04-19,2026-04-19,2026-04-17,ARBKL,no_buy,6m,0.16717715561389923,0.02335459180176258,0.16717715561389923,5.3
2026-04-19,2026-04-19,2026-04-17,ALMU,no_buy,6m,0.16688047349452972,0.0315021388232708,0.16688047349452972,16.12
2026-04-19,2026-04-19,2026-04-17,AMTM,no_buy,6m,0.1668723225593567,0.02758242003619671,0.1668723225593567,27.58
2026-04-19,2026-04-19,2026-04-17,BPYPM,no_buy,1m,0.1667145937681198,0.03091995045542717,0.1667145937681198,16.47
2026-04-19,2026-04-19,2026-04-17,BMRN,no_buy,6m,0.1665731966495514,0.023325325921177864,0.1665731966495514,54.64
2026-04-19,2026-04-19,2026-04-17,AKA,no_buy,6m,0.16639205813407898,0.03247813507914543,0.16639205813407898,10.76
2026-04-19,2026-04-19,2026-04-17,AIG,no_buy,1m,0.1660933941602707,0.025830265134572983,0.1660933941602707,78.68
2026-04-19,2026-04-19,2026-04-17,BMRC,no_buy,6m,0.1655651330947876,0.029742050915956497,0.1655651330947876,26.41
2026-04-19,2026-04-19,2026-04-17,BRFH,no_buy,6m,0.1650913953781128,0.03537057712674141,0.1650913953781128,2.7
2026-04-19,2026-04-19,2026-04-17,BOXL,no_buy,1m,0.1650400608778,0.030079197138547897,0.1650400608778,1.17
2026-04-19,2026-04-19,2026-04-17,BPYPO,no_buy,6m,0.16501589119434357,0.02005765028297901,0.16501589119434357,15.25
2026-04-19,2026-04-19,2026-04-17,AIRJW,no_buy,6m,0.16497382521629333,0.015682782977819443,0.16497382521629333,0.64
2026-04-19,2026-04-19,2026-04-17,ALM,no_buy,6m,0.16395264863967896,0.028205955401062965,0.16395264863967896,23.42
2026-04-19,2026-04-19,2026-04-17,BRID,no_buy,1m,0.16350379586219788,0.03300880268216133,0.16350379586219788,7.25
2026-04-19,2026-04-19,2026-04-17,BMY,no_buy,6m,0.16350212693214417,0.02797076106071472,0.16350212693214417,60.17
2026-04-19,2026-04-19,2026-04-17,ALX,no_buy,6m,0.16346141695976257,0.024425026029348373,0.16346141695976257,252.15
2026-04-19,2026-04-19,2026-04-17,APA,no_buy,1m,0.16333036124706268,0.03876256197690964,0.16333036124706268,35.74
2026-04-19,2026-04-19,2026-04-17,ARMK,no_buy,6m,0.16320160031318665,0.025320332497358322,0.16320160031318665,45.25
2026-04-19,2026-04-19,2026-04-17,AKBA,no_buy,6m,0.1631159633398056,0.03300223872065544,0.1631159633398056,1.405
2026-04-19,2026-04-19,2026-04-17,BRN,no_buy,6m,0.16284334659576416,0.02351173385977745,0.16284334659576416,1.1
2026-04-19,2026-04-19,2026-04-17,ARL,no_buy,6m,0.16266991198062897,0.02685331366956234,0.16266991198062897,14.14
2026-04-19,2026-04-19,2026-04-17,BNED,no_buy,6m,0.1626233458518982,0.040576059371232986,0.1626233458518982,11.09
2026-04-19,2026-04-19,2026-04-17,BPOPM,no_buy,6m,0.16249990463256836,0.03085862658917904,0.16249990463256836,25.49
2026-04-19,2026-04-19,2026-04-17,AMPY,no_buy,1m,0.16243737936019897,0.03827483952045441,0.16243737936019897,5.29
2026-04-19,2026-04-19,2026-04-17,AGNCP,no_buy,6m,0.16228796541690826,0.02027050033211708,0.16228796541690826,24.51
2026-04-19,2026-04-19,2026-04-17,ARBK,no_buy,6m,0.16201305389404297,0.026516281068325043,0.16201305389404297,2.95
2026-04-19,2026-04-19,2026-04-17,ARLP,no_buy,1w,0.1611790508031845,0.05903838202357292,0.1611790508031845,24.98
2026-04-19,2026-04-19,2026-04-15,BSRR,no_buy,6m,0.16020190715789795,0.022925185039639473,0.16020190715789795,35.86
2026-04-19,2026-04-19,2026-04-17,APD,no_buy,1m,0.15991544723510742,0.03128170967102051,0.15991544723510742,291.81
2026-04-19,2026-04-19,2026-04-17,BRO,no_buy,1m,0.1596950888633728,0.029436815530061722,0.1596950888633728,67.72
2026-04-19,2026-04-19,2026-04-17,BSAAU,no_buy,6m,0.15962806344032288,0.021229788661003113,0.15962806344032288,10.45
2026-04-19,2026-04-19,2026-04-17,APYX,no_buy,6m,0.15957851707935333,0.021646715700626373,0.15957851707935333,3.98
2026-04-19,2026-04-19,2026-04-17,AKAM,no_buy,6m,0.15954837203025818,0.027949217706918716,0.15954837203025818,95.89
2026-04-19,2026-04-19,2026-04-17,AMAT,no_buy,6m,0.15943937003612518,0.03202283754944801,0.15943937003612518,396.94
2026-04-19,2026-04-19,2026-04-15,BSL,no_buy,6m,0.15936899185180664,0.02278359793126583,0.15936899185180664,12.917
2026-04-19,2026-04-19,2026-04-17,AA,no_buy,6m,0.15892425179481506,0.026840871199965477,0.15892425179481506,65.62
2026-04-19,2026-04-19,2026-04-17,AIM,no_buy,6m,0.15878121554851532,0.02641228772699833,0.15878121554851532,0.5452
2026-04-19,2026-04-19,2026-04-17,BNAIW,no_buy,6m,0.1586868166923523,0.03864017501473427,0.1586868166923523,0.2487
2026-04-19,2026-04-19,2026-04-17,ALNT,no_buy,6m,0.1585509181022644,0.026777859777212143,0.1585509181022644,74.4
2026-04-19,2026-04-19,2026-04-17,BPYPP,no_buy,6m,0.15794752538204193,0.022007783874869347,0.15794752538204193,16.28
2026-04-19,2026-04-19,2026-04-17,ALZN,no_buy,6m,0.15776199102401733,0.034919723868370056,0.15776199102401733,1.12
2026-04-19,2026-04-19,2026-04-17,AORT,no_buy,6m,0.15743416547775269,0.021714963018894196,0.15743416547775269,37.72
2026-04-19,2026-04-19,2026-04-17,AIZN,no_buy,6m,0.15725573897361755,0.0239363145083189,0.15725573897361755,20.27
2026-04-19,2026-04-19,2026-04-17,BSX,no_buy,1m,0.15721292793750763,0.0269774217158556,0.15721292793750763,64.23
2026-04-19,2026-04-19,2023-12-29,ARMN,no_buy,6m,0.15640509128570557,0.03186405077576637,0.15640509128570557,3.285
2026-04-19,2026-04-19,2026-04-17,BPOP,no_buy,1m,0.15605241060256958,0.03394611179828644,0.15605241060256958,146.9
2026-04-19,2026-04-19,2026-04-17,AHR,no_buy,6m,0.1553642898797989,0.03459068015217781,0.1553642898797989,49.59
2026-04-19,2026-04-19,2026-04-17,ANSCW,no_buy,6m,0.15498992800712585,0.022343624383211136,0.15498992800712585,0.19
2026-04-19,2026-04-19,2026-04-17,A,no_buy,6m,0.1548929661512375,0.0260623786598444,0.1548929661512375,121.87
2026-04-19,2026-04-19,2026-04-17,APH,no_buy,6m,0.15488889813423157,0.02673780359327793,0.15488889813423157,151.06
2026-04-19,2026-04-19,2026-04-17,AMRN,no_buy,6m,0.15462708473205566,0.033979129046201706,0.15462708473205566,14.98
2026-04-19,2026-04-19,2026-04-17,AQMS,no_buy,6m,0.15461841225624084,0.027454279363155365,0.15461841225624084,4.4
2026-04-19,2026-04-19,2026-04-17,BOOT,no_buy,6m,0.1545587033033371,0.027279822155833244,0.1545587033033371,163.09
2026-04-19,2026-04-19,2026-04-17,BTI,no_buy,6m,0.15432488918304443,0.025896374136209488,0.15432488918304443,56.68
2026-04-19,2026-04-19,2026-04-17,BTM,no_buy,6m,0.1542239636182785,0.02876288630068302,0.1542239636182785,5.3
2026-04-19,2026-04-19,2026-04-17,ARCB,no_buy,6m,0.1538197547197342,0.020885944366455078,0.1538197547197342,118.64
2026-04-19,2026-04-19,2026-04-17,BRLT,no_buy,6m,0.15321950614452362,0.027373166754841805,0.15321950614452362,1.39
2026-04-19,2026-04-19,2026-04-17,AIHS,no_buy,6m,0.15287397801876068,0.028766406700015068,0.15287397801876068,1.43
2026-04-19,2026-04-19,2026-04-17,AIFU,no_buy,6m,0.1526494324207306,0.02999538742005825,0.1526494324207306,1.34
2026-04-19,2026-04-19,2026-04-17,AM,no_buy,6m,0.1524457037448883,0.04281647875905037,0.1524457037448883,21.29
2026-04-19,2026-04-19,2026-04-17,AAL,no_buy,6m,0.15203768014907837,0.024847449734807014,0.15203768014907837,12.78
2026-04-19,2026-04-19,2026-04-17,BRC,no_buy,6m,0.15197667479515076,0.02958926558494568,0.15197667479515076,84.2
2026-04-19,2026-04-19,2026-04-17,AMTX,no_buy,6m,0.15196676552295685,0.029793500900268555,0.15196676552295685,2.27
2026-04-19,2026-04-19,2026-04-17,BTBDW,no_buy,6m,0.15142154693603516,0.03167825564742088,0.15142154693603516,0.228
2026-04-19,2026-04-19,2026-04-17,AMTD,no_buy,6m,0.1511971354484558,0.020101603120565414,0.1511971354484558,1.04
2026-04-19,2026-04-19,2026-04-17,AACG,no_buy,1m,0.1511317491531372,0.030590364709496498,0.1511317491531372,1.01
2026-04-19,2026-04-19,2026-04-17,AMAL,no_buy,6m,0.15105651319026947,0.021979350596666336,0.15105651319026947,43.5
2026-04-19,2026-04-19,2026-04-17,AQB,no_buy,6m,0.15100783109664917,0.024999026209115982,0.15100783109664917,0.9802
2026-04-19,2026-04-19,2026-04-17,BNS,no_buy,6m,0.1505938619375229,0.027873793616890907,0.1505938619375229,76.56
2026-04-19,2026-04-19,2026-04-17,APAM,no_buy,6m,0.15031759440898895,0.02693858928978443,0.15031759440898895,37.68
2026-04-19,2026-04-19,2026-04-17,APWC,no_buy,6m,0.14998593926429749,0.030023464933037758,0.14998593926429749,1.36
2026-04-19,2026-04-19,2026-04-17,AMTB,no_buy,1m,0.14969421923160553,0.035902392119169235,0.14969421923160553,23.81
2026-04-19,2026-04-19,2026-04-17,BNL,no_buy,6m,0.14931152760982513,0.02497165836393833,0.14931152760982513,20.36
2026-04-19,2026-04-19,2026-04-15,BSET,no_buy,6m,0.1485063135623932,0.025670921429991722,0.1485063135623932,14.78
2026-04-19,2026-04-19,2026-04-17,BOX,no_buy,6m,0.14849251508712769,0.02626858837902546,0.14849251508712769,23.75
2026-04-19,2026-04-19,2026-04-17,BMO,no_buy,6m,0.14819736778736115,0.029037833213806152,0.14819736778736115,151.95
2026-04-19,2026-04-19,2026-04-17,AOMN,no_buy,6m,0.1481478065252304,0.02624298818409443,0.1481478065252304,25.1
2026-04-19,2026-04-19,2026-04-17,ARWR,no_buy,6m,0.14814238250255585,0.02108917385339737,0.14814238250255585,69.51
2026-04-19,2026-04-19,2026-04-17,BSBK,no_buy,1m,0.14784175157546997,0.02560396119952202,0.14784175157546997,8.55
2026-04-19,2026-04-19,2026-04-17,BTOG,no_buy,6m,0.14770634472370148,0.03736824169754982,0.14770634472370148,2.38
2026-04-19,2026-04-19,2026-04-17,ANVS,no_buy,6m,0.14639326930046082,0.022806469351053238,0.14639326930046082,1.87
2026-04-19,2026-04-19,2026-04-17,AOS,no_buy,6m,0.14576199650764465,0.03195950761437416,0.14576199650764465,64.82
2026-04-19,2026-04-19,2026-04-17,AISP,no_buy,6m,0.14543931186199188,0.030990058556199074,0.14543931186199188,2.47
2026-04-19,2026-04-19,2026-04-17,BSY,no_buy,6m,0.14521163702011108,0.03152386099100113,0.14521163702011108,35.08
2026-04-19,2026-04-19,2026-04-17,BMRA,no_buy,6m,0.14487072825431824,0.035237353295087814,0.14487072825431824,2.18
2026-04-19,2026-04-19,2026-04-17,BRZE,no_buy,6m,0.14455722272396088,0.024623285979032516,0.14455722272396088,22.66
2026-04-19,2026-04-19,2026-04-17,AMCR,no_buy,6m,0.14405682682991028,0.03285441920161247,0.14405682682991028,41.94
2026-04-19,2026-04-19,2026-04-17,ARE,no_buy,6m,0.14340312778949738,0.031415004283189774,0.14340312778949738,48.63
2026-04-19,2026-04-19,2026-04-17,AMPX,no_buy,1m,0.14332056045532227,0.024295466020703316,0.14332056045532227,18.67
2026-04-19,2026-04-19,2026-04-17,AHCO,no_buy,6m,0.14296625554561615,0.02312561683356762,0.14296625554561615,12.66
2026-04-19,2026-04-19,2026-04-17,BRSP,no_buy,6m,0.14293627440929413,0.024726592004299164,0.14293627440929413,5.98
2026-04-19,2026-04-19,2026-04-17,ARDC,no_buy,6m,0.1423875242471695,0.032172735780477524,0.1423875242471695,12.59
2026-04-19,2026-04-19,2025-12-18,BRY,no_buy,6m,0.14227800071239471,0.04495066776871681,0.14227800071239471,3.26
2026-04-19,2026-04-19,2026-04-17,ALOT,no_buy,6m,0.14211373031139374,0.024027923122048378,0.14211373031139374,13.35
2026-04-19,2026-04-19,2026-04-17,AMT,no_buy,6m,0.14177466928958893,0.02237079292535782,0.14177466928958893,182.36
2026-04-19,2026-04-19,2026-04-17,BN,no_buy,6m,0.141712486743927,0.02501484379172325,0.141712486743927,46.59
2026-04-19,2026-04-19,2026-04-17,AQNB,no_buy,6m,0.1416865736246109,0.024664275348186493,0.1416865736246109,25.97
2026-04-19,2026-04-19,2026-04-17,ALXO,no_buy,6m,0.14151637256145477,0.029360324144363403,0.14151637256145477,1.67
2026-04-19,2026-04-19,2026-04-17,AI,no_buy,6m,0.14122448861598969,0.035104475915431976,0.14122448861598969,9.24
2026-04-19,2026-04-19,2026-04-17,AHT,no_buy,6m,0.14101135730743408,0.03299480676651001,0.14101135730743408,3.06
2026-04-19,2026-04-19,2026-04-17,BPYPN,no_buy,6m,0.1402367353439331,0.019455095753073692,0.1402367353439331,13.925
2026-04-19,2026-04-19,2026-04-17,AMPG,no_buy,6m,0.13982759416103363,0.02412569522857666,0.13982759416103363,2.04
2026-04-19,2026-04-19,2026-04-17,BNJ,no_buy,6m,0.13918112218379974,0.025364672765135765,0.13918112218379974,15.31
2026-04-19,2026-04-19,2026-04-17,BP,no_buy,6m,0.13912208378314972,0.033716753125190735,0.13912208378314972,44.59
2026-04-19,2026-04-19,2026-04-17,AMRX,no_buy,6m,0.1387561559677124,0.023323291912674904,0.1387561559677124,13.91
2026-04-19,2026-04-19,2026-04-17,BMNR,no_buy,1m,0.13847991824150085,0.025246838107705116,0.13847991824150085,22.95
2026-04-19,2026-04-19,2026-04-17,BNTC,no_buy,6m,0.13843326270580292,0.030584711581468582,0.13843326270580292,14.08
2026-04-19,2026-04-19,2026-04-17,AIRO,no_buy,6m,0.13813547790050507,0.03396812826395035,0.13813547790050507,8.07
2026-04-19,2026-04-19,2026-04-17,BOOM,no_buy,6m,0.13805612921714783,0.021733246743679047,0.13805612921714783,5.18
2026-04-19,2026-04-19,2026-04-17,AMRC,no_buy,6m,0.13787959516048431,0.018534081056714058,0.13787959516048431,25.87
2026-04-19,2026-04-19,2026-04-17,AMBA,no_buy,6m,0.13773001730442047,0.02319190837442875,0.13773001730442047,58.23
2026-04-19,2026-04-19,2026-04-17,BTOC,no_buy,1m,0.13687223196029663,0.03113534115254879,0.13687223196029663,0.2743
2026-04-19,2026-04-19,2026-04-17,AIRJ,no_buy,6m,0.13587187230587006,0.023761210963129997,0.13587187230587006,3.3
2026-04-19,2026-04-19,2026-04-17,AIO,no_buy,6m,0.13565540313720703,0.02502615936100483,0.13565540313720703,24.0
2026-04-19,2026-04-19,2026-04-17,AP,no_buy,6m,0.13563419878482819,0.025227820500731468,0.13563419878482819,9.47
2026-04-19,2026-04-19,2026-04-17,BRW,no_buy,1m,0.1356327384710312,0.022836141288280487,0.1356327384710312,6.83
2026-04-19,2026-04-19,2026-04-17,AMST,no_buy,6m,0.135192409157753,0.03023366816341877,0.135192409157753,1.76
2026-04-19,2026-04-19,2026-04-17,AIIOW,no_buy,6m,0.13429148495197296,0.026423292234539986,0.13429148495197296,0.0146
2026-04-19,2026-04-19,2026-04-15,BSTZ,no_buy,6m,0.13406473398208618,0.019301319494843483,0.13406473398208618,24.24
2026-04-19,2026-04-19,2026-04-17,BTQ,no_buy,6m,0.13323062658309937,0.033843398094177246,0.13323062658309937,3.52
2026-04-19,2026-04-19,2026-04-17,AOMD,no_buy,6m,0.13317452371120453,0.026619726791977882,0.13317452371120453,25.605
2026-04-19,2026-04-19,2026-04-17,ALMS,no_buy,6m,0.1327669322490692,0.033503346145153046,0.1327669322490692,24.99
2026-04-19,2026-04-19,2026-04-17,BRTX,no_buy,1m,0.13274869322776794,0.0236511267721653,0.13274869322776794,0.2637
2026-04-19,2026-04-19,2026-04-17,BSAC,no_buy,6m,0.13235889375209808,0.02460375241935253,0.13235889375209808,36.07
2026-04-19,2026-04-19,2026-04-17,BRLS,no_buy,6m,0.132206529378891,0.02876163274049759,0.132206529378891,0.94
2026-04-19,2026-04-19,2026-04-15,BSLKW,no_buy,1m,0.13200074434280396,0.027449047192931175,0.13200074434280396,0.0067
2026-04-19,2026-04-19,2026-04-17,BTG,no_buy,6m,0.1314995139837265,0.023920126259326935,0.1314995139837265,5.0
2026-04-19,2026-04-19,2026-04-17,AIRG,no_buy,1m,0.13050860166549683,0.02627975307404995,0.13050860166549683,6.53
2026-04-19,2026-04-19,2026-04-17,BRT,no_buy,6m,0.13049887120723724,0.0310673825442791,0.13049887120723724,14.42
2026-04-19,2026-04-19,2026-04-17,BSVN,no_buy,6m,0.12991681694984436,0.029779095202684402,0.12991681694984436,43.76
2026-04-19,2026-04-19,2026-04-17,ALVO,no_buy,6m,0.12990418076515198,0.022871077060699463,0.12990418076515198,3.61
2026-04-19,2026-04-19,2026-04-17,BNRG,no_buy,6m,0.12970882654190063,0.03899787738919258,0.12970882654190063,3.48
2026-04-19,2026-04-19,2026-04-17,AACBR,no_buy,6m,0.12961532175540924,0.025356300175189972,0.12961532175540924,0.28
2026-04-19,2026-04-19,2026-04-17,APUS,no_buy,6m,0.1294226199388504,0.019000452011823654,0.1294226199388504,1.88
2026-04-19,2026-04-19,2026-04-17,ARCT,no_buy,6m,0.12911690771579742,0.024129165336489677,0.12911690771579742,8.85
2026-04-19,2026-04-19,2026-04-17,BOC,no_buy,6m,0.1289910078048706,0.023133352398872375,0.1289910078048706,12.25
