run_date,date,as_of_close_date,ticker,status,best_horizon,best_pred_prob,best_pred_std,best_adj_prob,close
2026-04-13,2026-04-13,2026-04-10,AMPL,buy_candidate,6m,0.2538590133190155,0.03961285948753357,0.2538590133190155,5.61
2026-04-13,2026-04-13,2026-02-06,BNY,buy_candidate,6m,0.24181804060935974,0.02706492692232132,0.24181804060935974,10.2
2026-04-13,2026-04-13,2026-04-10,BTBD,buy_candidate,6m,0.23721283674240112,0.025417109951376915,0.23721283674240112,1.62
2026-04-13,2026-04-13,2026-04-10,BRBR,buy_candidate,6m,0.23426607251167297,0.031180018559098244,0.23426607251167297,15.01
2026-04-13,2026-04-13,2026-04-10,BSY,buy_candidate,6m,0.23298004269599915,0.033089060336351395,0.23298004269599915,31.3
2026-04-13,2026-04-13,2026-04-10,AKAM,buy_candidate,1m,0.22927343845367432,0.0422278456389904,0.22927343845367432,91.35
2026-04-13,2026-04-13,2026-02-18,AMPGW,buy_candidate,6m,0.2277889996767044,0.02427276223897934,0.2277889996767044,0.0771
2026-04-13,2026-04-13,2026-04-10,ARLO,buy_candidate,1m,0.22304697334766388,0.034282077103853226,0.22304697334766388,13.12
2026-04-13,2026-04-13,2026-04-10,AISP,buy_candidate,6m,0.21810930967330933,0.03454171121120453,0.21810930967330933,2.07
2026-04-13,2026-04-13,2026-04-10,BOXL,buy_candidate,1m,0.2165544182062149,0.03827671334147453,0.2165544182062149,1.12
2026-04-13,2026-04-13,2026-04-10,ANVS,buy_candidate,6m,0.2142782211303711,0.05186423659324646,0.2142782211303711,1.59
2026-04-13,2026-04-13,2026-04-10,BRBS,buy_candidate,6m,0.21378938853740692,0.02531413547694683,0.21378938853740692,4.18
2026-04-13,2026-04-13,2026-04-10,AON,buy_candidate,6m,0.21340171992778778,0.03902878984808922,0.21340171992778778,312.57
2026-04-13,2026-04-13,2026-04-10,AISPW,buy_candidate,6m,0.21189165115356445,0.04576260596513748,0.21189165115356445,0.52
2026-04-13,2026-04-13,2026-04-10,BRZE,buy_candidate,6m,0.2087838053703308,0.04142896085977554,0.2087838053703308,18.97
2026-04-13,2026-04-13,2026-04-10,ALNY,buy_candidate,1d,0.20468400418758392,0.047718215733766556,0.20468400418758392,322.11
2026-04-13,2026-04-13,2026-04-10,AIXI,buy_candidate,6m,0.20037803053855896,0.041763920336961746,0.20037803053855896,1.22
2026-04-13,2026-04-13,,AGNCZ,insufficient_window,,,,,
2026-04-13,2026-04-13,,AGRZ,insufficient_window,,,,,
2026-04-13,2026-04-13,,AHMA,insufficient_window,,,,,
2026-04-13,2026-04-13,,AIIA,insufficient_window,,,,,
2026-04-13,2026-04-13,,ALIS,insufficient_window,,,,,
2026-04-13,2026-04-13,,ALISR,insufficient_window,,,,,
2026-04-13,2026-04-13,,ALISU,insufficient_window,,,,,
2026-04-13,2026-04-13,,AMBQ,insufficient_window,,,,,
2026-04-13,2026-04-13,,APAC,insufficient_window,,,,,
2026-04-13,2026-04-13,,APACR,insufficient_window,,,,,
2026-04-13,2026-04-13,,APACU,insufficient_window,,,,,
2026-04-13,2026-04-13,,APAD,insufficient_window,,,,,
2026-04-13,2026-04-13,,APADR,insufficient_window,,,,,
2026-04-13,2026-04-13,,APADU,insufficient_window,,,,,
2026-04-13,2026-04-13,,APXT,insufficient_window,,,,,
2026-04-13,2026-04-13,,APXTU,insufficient_window,,,,,
2026-04-13,2026-04-13,,APXTW,insufficient_window,,,,,
2026-04-13,2026-04-13,,BPACU,insufficient_window,,,,,
2026-04-13,2026-04-13,,BRBI,insufficient_window,,,,,
2026-04-13,2026-04-13,,BRCB,insufficient_window,,,,,
2026-04-13,2026-04-13,,BRKRP,insufficient_window,,,,,
2026-04-13,2026-04-13,,BRR,insufficient_window,,,,,
2026-04-13,2026-04-13,,BRRWU,insufficient_window,,,,,
2026-04-13,2026-04-13,,BRRWW,insufficient_window,,,,,
2026-04-13,2026-04-13,,BSAA,insufficient_window,,,,,
2026-04-13,2026-04-13,,BRK/A,missing_processed,,,,,
2026-04-13,2026-04-13,,BRK/B,missing_processed,,,,,
2026-04-13,2026-04-13,2026-04-10,AGYS,no_buy,1m,0.1991134136915207,0.03644764795899391,0.1991134136915207,62.19
2026-04-13,2026-04-13,2026-04-10,ANY,no_buy,1m,0.19888071715831757,0.030483847483992577,0.19888071715831757,1.45
2026-04-13,2026-04-13,2026-04-10,BTBDW,no_buy,6m,0.1981111466884613,0.03245324268937111,0.1981111466884613,0.1557
2026-04-13,2026-04-13,2026-04-10,AIFF,no_buy,1m,0.19718444347381592,0.038650285452604294,0.19718444347381592,1.5
2026-04-13,2026-04-13,2026-04-10,ARDC,no_buy,6m,0.196149542927742,0.03434373065829277,0.196149542927742,12.25
2026-04-13,2026-04-13,2026-04-10,AIHS,no_buy,6m,0.19186519086360931,0.02578195184469223,0.19186519086360931,1.23
2026-04-13,2026-04-13,2026-04-10,AMPG,no_buy,6m,0.19100552797317505,0.027172792702913284,0.19100552797317505,1.84
2026-04-13,2026-04-13,2026-04-10,AMBR,no_buy,1m,0.19015522301197052,0.055349256843328476,0.19015522301197052,2.01
2026-04-13,2026-04-13,2026-02-20,BTA,no_buy,6m,0.19008751213550568,0.03222617879509926,0.19008751213550568,9.72
2026-04-13,2026-04-13,2026-04-10,ARLP,no_buy,1m,0.18963590264320374,0.03787773847579956,0.18963590264320374,26.28
2026-04-13,2026-04-13,2026-04-10,ALZN,no_buy,6m,0.18786735832691193,0.026474356651306152,0.18786735832691193,0.8575
2026-04-13,2026-04-13,2026-04-10,ARBEW,no_buy,1m,0.18606868386268616,0.03800599277019501,0.18606868386268616,0.0371
2026-04-13,2026-04-13,2026-04-10,BNZI,no_buy,1d,0.18583397567272186,0.04827049374580383,0.18583397567272186,0.5369
2026-04-13,2026-04-13,2026-04-10,ALXO,no_buy,1w,0.1849542260169983,0.04334000498056412,0.1849542260169983,1.7
2026-04-13,2026-04-13,2026-04-10,AIRTP,no_buy,6m,0.1818152219057083,0.0372060127556324,0.1818152219057083,18.825
2026-04-13,2026-04-13,2026-04-10,ALMU,no_buy,6m,0.1811944991350174,0.034708477556705475,0.1811944991350174,10.76
2026-04-13,2026-04-13,2026-04-10,BTAI,no_buy,6m,0.1809658259153366,0.024556824937462807,0.1809658259153366,1.06
2026-04-13,2026-04-13,2026-04-10,BTOC,no_buy,1m,0.18089330196380615,0.03381112217903137,0.18089330196380615,0.2988
2026-04-13,2026-04-13,2026-04-10,BSET,no_buy,6m,0.18062135577201843,0.024582067504525185,0.18062135577201843,14.01
2026-04-13,2026-04-13,2026-04-10,ARMP,no_buy,6m,0.1800300031900406,0.026488227769732475,0.1800300031900406,11.12
2026-04-13,2026-04-13,2026-04-10,BOX,no_buy,6m,0.179856076836586,0.03533805161714554,0.179856076836586,21.37
