[v5] device=cuda | visible GPUs=1 | current=cuda:0 (NVIDIA GeForce RTX 5090)
[v5] building frames for 7597 tickers ...
[v5] usable frames: 7094
[v5] eval_mode=time eval_tickers=0 val_tickers=0
[v5] scaler fit on 23948324 train rows
[v5] era-proxy audit (|rho|>0.2): none
[v5] class rates [train] (down/neutral/up): 1d:[0.21, 0.58, 0.21]  1w:[0.21, 0.57, 0.22]  1m:[0.21, 0.54, 0.24]  6m:[0.22, 0.51, 0.26]
[v5] class rates [val] (down/neutral/up): 1d:[0.21, 0.59, 0.21]  1w:[0.22, 0.56, 0.22]  1m:[0.23, 0.53, 0.23]  6m:[0.23, 0.52, 0.25]
[v5] class rates [oos] (down/neutral/up): 1d:[0.21, 0.58, 0.21]  1w:[0.21, 0.56, 0.23]  1m:[0.22, 0.53, 0.25]  6m:[0.23, 0.46, 0.31]
[v5] train windows: 23105132 | val windows (subsampled): 1000000 | eval tickers: 4992
[v5] schedule | 90255 steps/epoch | budget 1805100 steps (~20.0 ep) | t_max 1805100 | eval every 10000 steps | patience 10 (~100000 steps no-improve) | workers 8 | members [3, 4)
[v5] val constant-marginal baseline CE = 3.5478 (model must beat this to be learning anything conditional)
[member 3] start | 23105132 train / 1000000 val windows | 90255 steps/epoch | eval every 10000 steps | max 1805100 steps | patience 10
[member 3] step 100/1805100 (ep 0.00) | loss 4.1708 | lr 3.00e-05 | 7.2 it/s | eta 4201m
[member 3] step 6000/1805100 (ep 0.07) | loss 3.3678 | lr 3.00e-04 | 12.3 it/s | eta 2442m
[member 3] step 6100/1805100 (ep 0.07) | loss 3.3633 | lr 3.00e-04 | 12.3 it/s | eta 2441m
[member 3] step 6200/1805100 (ep 0.07) | loss 3.3601 | lr 3.00e-04 | 12.3 it/s | eta 2440m
[member 3] step 6300/1805100 (ep 0.07) | loss 3.3598 | lr 3.00e-04 | 12.3 it/s | eta 2440m
[member 3] step 6400/1805100 (ep 0.07) | loss 3.3567 | lr 3.00e-04 | 12.3 it/s | eta 2439m
[member 3] step 6500/1805100 (ep 0.07) | loss 3.3581 | lr 3.00e-04 | 12.3 it/s | eta 2439m
[member 3] step 6600/1805100 (ep 0.07) | loss 3.3573 | lr 3.00e-04 | 12.3 it/s | eta 2438m
[member 3] step 6700/1805100 (ep 0.07) | loss 3.3485 | lr 3.00e-04 | 12.3 it/s | eta 2438m
[member 3] step 6800/1805100 (ep 0.08) | loss 3.3499 | lr 3.00e-04 | 12.3 it/s | eta 2438m
[member 3] step 6900/1805100 (ep 0.08) | loss 3.3407 | lr 3.00e-04 | 12.3 it/s | eta 2437m
[member 3] step 7000/1805100 (ep 0.08) | loss 3.3438 | lr 3.00e-04 | 12.3 it/s | eta 2437m
[member 3] step 7100/1805100 (ep 0.08) | loss 3.3482 | lr 3.00e-04 | 12.3 it/s | eta 2436m
[member 3] step 7200/1805100 (ep 0.08) | loss 3.3555 | lr 3.00e-04 | 12.3 it/s | eta 2436m
[member 3] step 7300/1805100 (ep 0.08) | loss 3.3483 | lr 3.00e-04 | 12.3 it/s | eta 2435m
[member 3] step 7400/1805100 (ep 0.08) | loss 3.3497 | lr 3.00e-04 | 12.3 it/s | eta 2433m
[member 3] step 7500/1805100 (ep 0.08) | loss 3.3338 | lr 3.00e-04 | 12.3 it/s | eta 2432m
[member 3] step 7600/1805100 (ep 0.08) | loss 3.3495 | lr 3.00e-04 | 12.3 it/s | eta 2432m
[member 3] step 7700/1805100 (ep 0.09) | loss 3.3440 | lr 3.00e-04 | 12.3 it/s | eta 2431m
[member 3] step 7800/1805100 (ep 0.09) | loss 3.3421 | lr 3.00e-04 | 12.3 it/s | eta 2430m
[member 3] step 7900/1805100 (ep 0.09) | loss 3.3476 | lr 3.00e-04 | 12.3 it/s | eta 2430m
[member 3] step 8000/1805100 (ep 0.09) | loss 3.3416 | lr 3.00e-04 | 12.3 it/s | eta 2430m
[member 3] step 8100/1805100 (ep 0.09) | loss 3.3386 | lr 3.00e-04 | 12.3 it/s | eta 2429m
[member 3] step 8200/1805100 (ep 0.09) | loss 3.3375 | lr 3.00e-04 | 12.3 it/s | eta 2429m
[member 3] step 8300/1805100 (ep 0.09) | loss 3.3406 | lr 3.00e-04 | 12.3 it/s | eta 2428m
[member 3] step 8400/1805100 (ep 0.09) | loss 3.3304 | lr 3.00e-04 | 12.3 it/s | eta 2428m
[member 3] step 8500/1805100 (ep 0.09) | loss 3.3282 | lr 3.00e-04 | 12.3 it/s | eta 2427m
[member 3] step 8600/1805100 (ep 0.10) | loss 3.3317 | lr 3.00e-04 | 12.3 it/s | eta 2427m
[member 3] step 8700/1805100 (ep 0.10) | loss 3.3347 | lr 3.00e-04 | 12.3 it/s | eta 2426m
[member 3] step 8800/1805100 (ep 0.10) | loss 3.3327 | lr 3.00e-04 | 12.3 it/s | eta 2426m
[member 3] step 8900/1805100 (ep 0.10) | loss 3.3264 | lr 3.00e-04 | 12.3 it/s | eta 2426m
[member 3] step 9000/1805100 (ep 0.10) | loss 3.3274 | lr 3.00e-04 | 12.3 it/s | eta 2426m
[member 3] step 9100/1805100 (ep 0.10) | loss 3.3279 | lr 3.00e-04 | 12.3 it/s | eta 2425m
[member 3] step 9200/1805100 (ep 0.10) | loss 3.3213 | lr 3.00e-04 | 12.3 it/s | eta 2425m
[member 3] step 9300/1805100 (ep 0.10) | loss 3.3257 | lr 3.00e-04 | 12.3 it/s | eta 2425m
[member 3] step 9400/1805100 (ep 0.10) | loss 3.3213 | lr 3.00e-04 | 12.3 it/s | eta 2424m
[member 3] step 9500/1805100 (ep 0.11) | loss 3.3210 | lr 3.00e-04 | 12.3 it/s | eta 2424m
[member 3] step 9600/1805100 (ep 0.11) | loss 3.3189 | lr 3.00e-04 | 12.3 it/s | eta 2423m
[member 3] step 9700/1805100 (ep 0.11) | loss 3.3141 | lr 3.00e-04 | 12.4 it/s | eta 2423m
[member 3] step 9800/1805100 (ep 0.11) | loss 3.3149 | lr 3.00e-04 | 12.4 it/s | eta 2423m
[member 3] step 9900/1805100 (ep 0.11) | loss 3.3120 | lr 3.00e-04 | 12.4 it/s | eta 2422m
[member 3] step 10000/1805100 (ep 0.11) | loss 3.3110 | lr 3.00e-04 | 12.4 it/s | eta 2422m
[member 3] EVAL step 10000 (ep 0.11) | val_ce 3.5755 | best 3.5755 | base 3.5478 MISS | IMPROVED
[member 3] step 10100/1805100 (ep 0.11) | loss 3.3183 | lr 3.00e-04 | 10.8 it/s | eta 2783m
[member 3] step 10200/1805100 (ep 0.11) | loss 3.3177 | lr 3.00e-04 | 10.8 it/s | eta 2779m
[member 3] step 10300/1805100 (ep 0.11) | loss 3.3123 | lr 3.00e-04 | 10.8 it/s | eta 2775m
[member 3] step 10400/1805100 (ep 0.12) | loss 3.3136 | lr 3.00e-04 | 10.8 it/s | eta 2771m
[member 3] step 10500/1805100 (ep 0.12) | loss 3.3108 | lr 3.00e-04 | 10.8 it/s | eta 2768m
[member 3] step 10600/1805100 (ep 0.12) | loss 3.3135 | lr 3.00e-04 | 10.8 it/s | eta 2764m
[member 3] step 10700/1805100 (ep 0.12) | loss 3.3108 | lr 3.00e-04 | 10.8 it/s | eta 2760m
[member 3] step 10800/1805100 (ep 0.12) | loss 3.3078 | lr 3.00e-04 | 10.8 it/s | eta 2757m
[member 3] step 10900/1805100 (ep 0.12) | loss 3.3037 | lr 3.00e-04 | 10.9 it/s | eta 2754m
[member 3] step 11000/1805100 (ep 0.12) | loss 3.3064 | lr 3.00e-04 | 10.9 it/s | eta 2750m
[member 3] step 11100/1805100 (ep 0.12) | loss 3.3046 | lr 3.00e-04 | 10.9 it/s | eta 2747m
[member 3] step 11200/1805100 (ep 0.12) | loss 3.3045 | lr 3.00e-04 | 10.9 it/s | eta 2744m
[member 3] step 11300/1805100 (ep 0.13) | loss 3.3067 | lr 3.00e-04 | 10.9 it/s | eta 2741m
[member 3] step 11400/1805100 (ep 0.13) | loss 3.3020 | lr 3.00e-04 | 10.9 it/s | eta 2737m
[member 3] step 11500/1805100 (ep 0.13) | loss 3.3039 | lr 3.00e-04 | 10.9 it/s | eta 2734m
[member 3] step 11600/1805100 (ep 0.13) | loss 3.2998 | lr 3.00e-04 | 10.9 it/s | eta 2731m
[member 3] step 11700/1805100 (ep 0.13) | loss 3.2981 | lr 3.00e-04 | 11.0 it/s | eta 2728m
[member 3] step 11800/1805100 (ep 0.13) | loss 3.2986 | lr 3.00e-04 | 11.0 it/s | eta 2726m
[member 3] step 11900/1805100 (ep 0.13) | loss 3.2978 | lr 3.00e-04 | 11.0 it/s | eta 2723m
[member 3] step 12000/1805100 (ep 0.13) | loss 3.2944 | lr 3.00e-04 | 11.0 it/s | eta 2720m
[member 3] step 12100/1805100 (ep 0.13) | loss 3.2846 | lr 3.00e-04 | 11.0 it/s | eta 2717m
[member 3] step 12200/1805100 (ep 0.14) | loss 3.2961 | lr 3.00e-04 | 11.0 it/s | eta 2714m
[member 3] step 12300/1805100 (ep 0.14) | loss 3.2972 | lr 3.00e-04 | 11.0 it/s | eta 2712m
[member 3] step 12400/1805100 (ep 0.14) | loss 3.2873 | lr 3.00e-04 | 11.0 it/s | eta 2709m
[member 3] step 12500/1805100 (ep 0.14) | loss 3.2875 | lr 3.00e-04 | 11.0 it/s | eta 2706m
[member 3] step 12600/1805100 (ep 0.14) | loss 3.2865 | lr 3.00e-04 | 11.1 it/s | eta 2704m
[member 3] step 12700/1805100 (ep 0.14) | loss 3.2885 | lr 3.00e-04 | 11.1 it/s | eta 2701m
[member 3] step 12800/1805100 (ep 0.14) | loss 3.2805 | lr 3.00e-04 | 11.1 it/s | eta 2698m
[member 3] step 12900/1805100 (ep 0.14) | loss 3.2829 | lr 3.00e-04 | 11.1 it/s | eta 2695m
[member 3] step 13000/1805100 (ep 0.14) | loss 3.2861 | lr 3.00e-04 | 11.1 it/s | eta 2691m
[member 3] step 13100/1805100 (ep 0.15) | loss 3.2830 | lr 3.00e-04 | 11.1 it/s | eta 2688m
[member 3] step 13200/1805100 (ep 0.15) | loss 3.2837 | lr 3.00e-04 | 11.1 it/s | eta 2686m
[member 3] step 13300/1805100 (ep 0.15) | loss 3.2852 | lr 3.00e-04 | 11.1 it/s | eta 2683m
[member 3] step 13400/1805100 (ep 0.15) | loss 3.2835 | lr 3.00e-04 | 11.1 it/s | eta 2681m
[member 3] step 13500/1805100 (ep 0.15) | loss 3.2715 | lr 3.00e-04 | 11.1 it/s | eta 2679m
[member 3] step 13600/1805100 (ep 0.15) | loss 3.2790 | lr 3.00e-04 | 11.2 it/s | eta 2677m
[member 3] step 13700/1805100 (ep 0.15) | loss 3.2752 | lr 3.00e-04 | 11.2 it/s | eta 2674m
[member 3] step 13800/1805100 (ep 0.15) | loss 3.2768 | lr 3.00e-04 | 11.2 it/s | eta 2672m
[member 3] step 13900/1805100 (ep 0.15) | loss 3.2767 | lr 3.00e-04 | 11.2 it/s | eta 2670m
[member 3] step 14000/1805100 (ep 0.16) | loss 3.2815 | lr 3.00e-04 | 11.2 it/s | eta 2668m
[member 3] step 14100/1805100 (ep 0.16) | loss 3.2691 | lr 3.00e-04 | 11.2 it/s | eta 2666m
[member 3] step 14200/1805100 (ep 0.16) | loss 3.2661 | lr 3.00e-04 | 11.2 it/s | eta 2664m
[member 3] step 14300/1805100 (ep 0.16) | loss 3.2745 | lr 3.00e-04 | 11.2 it/s | eta 2662m
[member 3] step 14400/1805100 (ep 0.16) | loss 3.2685 | lr 3.00e-04 | 11.2 it/s | eta 2660m
[member 3] step 14500/1805100 (ep 0.16) | loss 3.2701 | lr 3.00e-04 | 11.2 it/s | eta 2658m
[member 3] step 14600/1805100 (ep 0.16) | loss 3.2760 | lr 3.00e-04 | 11.2 it/s | eta 2656m
[member 3] step 14700/1805100 (ep 0.16) | loss 3.2662 | lr 3.00e-04 | 11.2 it/s | eta 2654m
[member 3] step 14800/1805100 (ep 0.16) | loss 3.2609 | lr 3.00e-04 | 11.2 it/s | eta 2652m
[member 3] step 14900/1805100 (ep 0.17) | loss 3.2627 | lr 3.00e-04 | 11.3 it/s | eta 2650m
[member 3] step 15000/1805100 (ep 0.17) | loss 3.2547 | lr 3.00e-04 | 11.3 it/s | eta 2649m
[member 3] step 15100/1805100 (ep 0.17) | loss 3.2614 | lr 3.00e-04 | 11.3 it/s | eta 2647m
[member 3] step 15200/1805100 (ep 0.17) | loss 3.2613 | lr 3.00e-04 | 11.3 it/s | eta 2645m
[member 3] step 15300/1805100 (ep 0.17) | loss 3.2603 | lr 3.00e-04 | 11.3 it/s | eta 2643m
[member 3] step 15400/1805100 (ep 0.17) | loss 3.2649 | lr 3.00e-04 | 11.3 it/s | eta 2642m
[member 3] step 15500/1805100 (ep 0.17) | loss 3.2573 | lr 3.00e-04 | 11.3 it/s | eta 2640m
[member 3] step 15600/1805100 (ep 0.17) | loss 3.2519 | lr 3.00e-04 | 11.3 it/s | eta 2638m
[member 3] step 15700/1805100 (ep 0.17) | loss 3.2575 | lr 3.00e-04 | 11.3 it/s | eta 2636m
[member 3] step 15800/1805100 (ep 0.18) | loss 3.2498 | lr 3.00e-04 | 11.3 it/s | eta 2634m
[member 3] step 15900/1805100 (ep 0.18) | loss 3.2545 | lr 3.00e-04 | 11.3 it/s | eta 2633m
[member 3] step 16000/1805100 (ep 0.18) | loss 3.2462 | lr 3.00e-04 | 11.3 it/s | eta 2631m
[member 3] step 16100/1805100 (ep 0.18) | loss 3.2459 | lr 3.00e-04 | 11.3 it/s | eta 2629m
[member 3] step 16200/1805100 (ep 0.18) | loss 3.2564 | lr 3.00e-04 | 11.3 it/s | eta 2628m
[member 3] step 16300/1805100 (ep 0.18) | loss 3.2559 | lr 3.00e-04 | 11.4 it/s | eta 2626m
[member 3] step 16400/1805100 (ep 0.18) | loss 3.2498 | lr 3.00e-04 | 11.4 it/s | eta 2625m
[member 3] step 16500/1805100 (ep 0.18) | loss 3.2409 | lr 3.00e-04 | 11.4 it/s | eta 2623m
[member 3] step 16600/1805100 (ep 0.18) | loss 3.2407 | lr 3.00e-04 | 11.4 it/s | eta 2622m
[member 3] step 16700/1805100 (ep 0.19) | loss 3.2441 | lr 3.00e-04 | 11.4 it/s | eta 2621m
[member 3] step 16800/1805100 (ep 0.19) | loss 3.2382 | lr 3.00e-04 | 11.4 it/s | eta 2619m
[member 3] step 16900/1805100 (ep 0.19) | loss 3.2388 | lr 3.00e-04 | 11.4 it/s | eta 2618m
[member 3] step 17000/1805100 (ep 0.19) | loss 3.2409 | lr 3.00e-04 | 11.4 it/s | eta 2616m
[member 3] step 17100/1805100 (ep 0.19) | loss 3.2420 | lr 3.00e-04 | 11.4 it/s | eta 2615m
[member 3] step 17200/1805100 (ep 0.19) | loss 3.2393 | lr 3.00e-04 | 11.4 it/s | eta 2614m
[member 3] step 17300/1805100 (ep 0.19) | loss 3.2389 | lr 3.00e-04 | 11.4 it/s | eta 2612m
[member 3] step 17400/1805100 (ep 0.19) | loss 3.2340 | lr 3.00e-04 | 11.4 it/s | eta 2611m
[member 3] step 17500/1805100 (ep 0.19) | loss 3.2423 | lr 3.00e-04 | 11.4 it/s | eta 2610m
[member 3] step 17600/1805100 (ep 0.20) | loss 3.2345 | lr 3.00e-04 | 11.4 it/s | eta 2608m
[member 3] step 17700/1805100 (ep 0.20) | loss 3.2308 | lr 3.00e-04 | 11.4 it/s | eta 2607m
[member 3] step 17800/1805100 (ep 0.20) | loss 3.2282 | lr 3.00e-04 | 11.4 it/s | eta 2606m
[member 3] step 17900/1805100 (ep 0.20) | loss 3.2299 | lr 3.00e-04 | 11.4 it/s | eta 2604m
[member 3] step 18000/1805100 (ep 0.20) | loss 3.2316 | lr 3.00e-04 | 11.4 it/s | eta 2603m
[member 3] step 18100/1805100 (ep 0.20) | loss 3.2259 | lr 3.00e-04 | 11.4 it/s | eta 2602m
[member 3] step 18200/1805100 (ep 0.20) | loss 3.2309 | lr 3.00e-04 | 11.5 it/s | eta 2600m
[member 3] step 18300/1805100 (ep 0.20) | loss 3.2284 | lr 3.00e-04 | 11.5 it/s | eta 2599m
[member 3] step 18400/1805100 (ep 0.20) | loss 3.2201 | lr 3.00e-04 | 11.5 it/s | eta 2598m
[member 3] step 18500/1805100 (ep 0.20) | loss 3.2210 | lr 3.00e-04 | 11.5 it/s | eta 2596m
[member 3] step 18600/1805100 (ep 0.21) | loss 3.2288 | lr 3.00e-04 | 11.5 it/s | eta 2595m
[member 3] step 18700/1805100 (ep 0.21) | loss 3.2239 | lr 3.00e-04 | 11.5 it/s | eta 2594m
[member 3] step 18800/1805100 (ep 0.21) | loss 3.2219 | lr 3.00e-04 | 11.5 it/s | eta 2593m
[member 3] step 18900/1805100 (ep 0.21) | loss 3.2171 | lr 3.00e-04 | 11.5 it/s | eta 2592m
[member 3] step 19000/1805100 (ep 0.21) | loss 3.2202 | lr 3.00e-04 | 11.5 it/s | eta 2590m
[member 3] step 19100/1805100 (ep 0.21) | loss 3.2162 | lr 3.00e-04 | 11.5 it/s | eta 2589m
[member 3] step 19200/1805100 (ep 0.21) | loss 3.2174 | lr 3.00e-04 | 11.5 it/s | eta 2588m
[member 3] step 19300/1805100 (ep 0.21) | loss 3.2100 | lr 3.00e-04 | 11.5 it/s | eta 2587m
[member 3] step 19400/1805100 (ep 0.21) | loss 3.2149 | lr 3.00e-04 | 11.5 it/s | eta 2586m
[member 3] step 19500/1805100 (ep 0.22) | loss 3.2130 | lr 3.00e-04 | 11.5 it/s | eta 2584m
[member 3] step 19600/1805100 (ep 0.22) | loss 3.2147 | lr 3.00e-04 | 11.5 it/s | eta 2583m
[member 3] step 19700/1805100 (ep 0.22) | loss 3.2148 | lr 3.00e-04 | 11.5 it/s | eta 2582m
[member 3] step 19800/1805100 (ep 0.22) | loss 3.2088 | lr 3.00e-04 | 11.5 it/s | eta 2581m
[member 3] step 19900/1805100 (ep 0.22) | loss 3.2136 | lr 3.00e-04 | 11.5 it/s | eta 2580m
[member 3] step 20000/1805100 (ep 0.22) | loss 3.2151 | lr 3.00e-04 | 11.5 it/s | eta 2579m
[member 3] EVAL step 20000 (ep 0.22) | val_ce 3.6124 | best 3.5755 | base 3.5478 MISS | no-improve 1/10
[member 3] step 20100/1805100 (ep 0.22) | loss 3.2067 | lr 3.00e-04 | 10.8 it/s | eta 2757m
[member 3] step 20200/1805100 (ep 0.22) | loss 3.2021 | lr 3.00e-04 | 10.8 it/s | eta 2755m
[member 3] step 20300/1805100 (ep 0.22) | loss 3.2018 | lr 3.00e-04 | 10.8 it/s | eta 2753m
[member 3] step 20400/1805100 (ep 0.23) | loss 3.2094 | lr 3.00e-04 | 10.8 it/s | eta 2751m
[member 3] step 20500/1805100 (ep 0.23) | loss 3.2025 | lr 3.00e-04 | 10.8 it/s | eta 2750m
[member 3] step 20600/1805100 (ep 0.23) | loss 3.2036 | lr 3.00e-04 | 10.8 it/s | eta 2748m
[member 3] step 20700/1805100 (ep 0.23) | loss 3.2111 | lr 3.00e-04 | 10.8 it/s | eta 2746m
[member 3] step 20800/1805100 (ep 0.23) | loss 3.2083 | lr 3.00e-04 | 10.8 it/s | eta 2744m
[member 3] step 20900/1805100 (ep 0.23) | loss 3.2001 | lr 3.00e-04 | 10.8 it/s | eta 2742m
[member 3] step 21000/1805100 (ep 0.23) | loss 3.2014 | lr 3.00e-04 | 10.9 it/s | eta 2740m
[member 3] step 21100/1805100 (ep 0.23) | loss 3.1975 | lr 3.00e-04 | 10.9 it/s | eta 2738m
