date,close,YesterdayClose,YesterdayOpenLogR,YesterdayHighLogR,YesterdayLowLogR,YesterdayVolumeLogR,YesterdayCloseLogR,MA10,MA20,MA30,DayOfWeek,DayOfMonth,MonthNumber,EMA10,EMA30,RSI,MACD,MACD_Signal,BollingerUpper,BollingerLower,Volatility_10,Volatility_20,Volatility_30,OBV,ZScore,insider_shares,insider_amount,insider_buy_flag,sentiment,num_articles,polit_trade_count,polit_purchase_count,polit_sale_count,polit_exchange_count,polit_option_count,polit_stock_count,polit_other_asset_count,polit_distinct_senators,polit_amount_max_ord,polit_amount_sum_logmid,fear_greed,fear_greed_correlation,overnight_gap,abnormal_vol,volatility_5d,volatility_20d,momentum_5d,momentum_20d,skew_5d,intraday_range,sentiment_change
2011-03-29,11.74,11.78,-0.0025586367903243624,-0.007596181841374351,-0.0025673955052458097,-0.10589150114229262,-0.0034013638234901785,11.77325,11.834125,11.93575,1,29,3,11.824622027066775,11.909702876210174,43.99999999999999,-0.055271952263915125,-0.07813665080680139,12.26318540244617,11.40506459755383,0.014732812826182272,0.013992133410498068,0.017121220692639112,20986800.0,-0.43874941366470577,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0.007627961625739223,-0.005942275042444696,-1.5896046777935795,0.15598319651072243,0.22211823189249555,-0.02003338898163609,-0.015100671140939603,0.14583849048570607,0.010221465076660921,0.0
2011-03-30,12.12,11.74,0.00850345259964489,0.031722192450156415,0.011078085173154605,1.0970465048383824,0.03185516624121792,11.82475,11.844625,11.93175,2,30,3,11.878327113054633,11.923270432583712,62.06896551724136,-0.02772895639441586,-0.06805511192432429,12.291415528453426,11.397834471546576,0.016932560294091945,0.01582135749200723,0.017085266103362955,28261800.0,1.232680562648521,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,24.0,-0.024202272980581727,0.005962521294718933,1.310019270810433,0.298304250551257,0.2511562639637983,0.0016528925619834212,0.0176322418136019,1.6509590234044431,0.030528052805280464,0.0
2011-03-31,12.26,12.12,0.03657930678146507,0.0130614101768172,0.025932026093381782,0.3028448843104976,0.011484949866897031,11.910749999999998,11.849124999999999,11.92675,3,31,3,11.947722183408334,11.944994920804119,64.51612903225805,0.005334404544869997,-0.05337720863048543,12.31126326536621,11.386986734633789,0.01510949520524573,0.01526603352443392,0.01702407911385309,38110000.0,1.7781474973703493,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,24.0,-0.035834268730159734,0.010726072607260792,2.3038583145074134,0.3060935005464299,0.24234076927216222,0.0157415078707539,0.007395234182415722,0.874613702755503,0.017944535073409516,0.0
2011-04-01,12.35,12.26,0.017799822701209084,0.02166149678117925,0.016786474007500333,-0.10248539003117291,0.007314132565920773,11.99575,11.861125,11.92675,4,1,4,12.020863604606818,11.97112428075224,62.98076923076922,0.03835744340562286,-0.035030278223263774,12.362576773931298,11.3596732260687,0.015101846639786714,0.015283778908655277,0.017056459054039536,46998900.0,1.9498385504444442,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,27.0,-0.04208379161372107,0.017128874388254556,1.6354985270555331,0.24514138461256768,0.24262246851357624,0.04131534569983142,0.019818331957060398,1.0395577988672005,0.02307692307692309,0.0
2011-04-04,12.05,12.35,-0.012101801586571377,-0.021661496781179304,-0.02674506253307831,0.04742369697086813,-0.024591403137322096,12.031,11.862625,11.911083333333332,0,4,4,12.026161131041942,11.976213036832743,55.744680851063876,0.03986144885600673,-0.020051932807409675,12.366252564460197,11.358997435539802,0.01756802289634543,0.016215251661326712,0.017419643014044632,37678300.0,0.7441014480644446,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,31.0,-0.029644388556385414,-0.0024291497975707987,1.6061626159281657,0.32970420728906147,0.2574091400531846,0.022920203735144362,0.0024958402662229595,-0.1606063179734751,0.02821576763485476,0.0
2011-04-05,11.95,12.05,-0.02215929816870969,-0.02131228206681273,-0.008375258336732383,-0.09573191539738639,-0.00833338155914441,12.028,11.864625,11.913083333333333,1,5,4,12.012313652670677,11.974521873166115,57.582417582417555,0.032608331201966934,-0.009519880005534352,12.36936118695409,11.359888813045911,0.016193250865080527,0.01619033576958975,0.01482370881178632,29208600.0,0.3382955381709731,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,35.0,-0.027570745456828315,0.0,1.1101686071489496,0.3390088502509456,0.2570136125338081,0.017887563884156688,0.0033585222502099388,0.010597760245999982,0.015062761506276128,0.0
2011-04-06,11.94,11.95,0.0,0.004133945531728111,0.004196397261765492,-0.2528555584383598,-0.0008371704130636586,12.012,11.862625,11.91475,2,6,4,11.999165715821462,11.972294655542495,62.98076923076922,0.0257563634536222,-0.002464631313703042,12.365750690584585,11.359499309415414,0.01579622528235389,0.016137953871440767,0.014825029359468672,22631200.0,0.30757721757399215,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,37.0,-0.027799885735907196,0.008368200836820203,0.2357113963416086,0.22515963352504278,0.2561820756795858,-0.014851485148514865,-0.0033388981636061077,-0.8510734062998626,0.015075376884422087,0.0
2011-04-07,12.11,11.94,0.002486532570004878,0.008216973102281025,0.01082892714498428,-0.4709953940293303,0.014137449600544898,12.016,11.886625,11.91875,3,7,4,12.019317403853922,11.981178871313947,64.18604651162791,0.03365574640345059,0.0047594442297276855,12.388820901699834,11.384429098300167,0.016516160507487908,0.014879861699450572,0.01497313093491169,26738000.0,0.889593082077807,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,37.0,-0.03097496618232742,0.011725293132328356,-0.8553779959274229,0.23654830582959738,0.23621048159868682,-0.012234910277324706,0.041272570937231245,-0.6603247462324902,0.012386457473162705,0.0
2011-04-08,11.82,12.11,0.0057779772798886315,-0.0016380020042384695,-0.023471320560160696,0.2706574325882487,-0.024238545587048643,12.011999999999999,11.896125,11.912749999999999,4,8,4,11.983077875880483,11.970780234454983,52.73132664437013,0.016327277245585137,0.007073010832899176,12.384889486930165,11.407360513069834,0.017408351744927775,0.015982817846039107,0.015620242949656018,21354700.0,-0.3114997183127016,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,37.0,-0.026079965194487714,0.00330305532617679,-0.26354351095938255,0.2588664291636186,0.253719367623987,-0.042914979757084915,0.016337059329320613,0.4792802181341946,0.0346869712351946,0.0
2011-04-11,11.57,11.82,-0.02415777621697812,-0.028264558169631467,-0.02143245346932608,0.07614129872059061,-0.02137747077236698,11.991,11.884125,11.892416666666666,0,11,4,11.907972807538576,11.944923445135307,40.72398190045247,-0.01737824448488645,0.0021827597693420504,12.393157299150893,11.375092700849105,0.01856741828608622,0.0163232740086145,0.015785921439304122,15545500.0,-1.2342045898619158,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,34.0,-0.01932792570154151,0.003384094754653058,-0.13632703011385705,0.24760827394075216,0.25912394165495023,-0.03983402489626564,-0.020321761219305734,0.5525256534982573,0.027657735522904087,0.0
2011-04-12,11.53,11.57,-0.023891921424730126,-0.023891921424730126,-0.019248188304916578,-0.013517934867256306,-0.003463206924617591,11.97,11.871624999999998,11.879416666666666,1,12,4,11.839250478895197,11.91815419061045,36.619718309859145,-0.04677854504881651,-0.007609501194289663,12.403202283087449,11.340047716912547,0.018568075157758004,0.016329411326098553,0.01534566317193091,9814300.0,-1.2853258063091346,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,33.0,-0.018869670152843732,0.0008643042350907335,-0.18567848953125385,0.24961661362227797,0.25922136854962935,-0.035146443514644354,-0.021222410865874397,0.24095331475650714,0.022549869904596686,0.0
2011-04-13,11.54,11.53,0.006026707866860335,0.007741974153615459,0.012291638511556718,0.45976372286409317,0.0008669267989858374,11.911999999999999,11.868375,11.867083333333333,2,13,4,11.784841300914252,11.893757146054938,37.44075829383883,-0.06848215893738008,-0.01978403274290775,12.407556336062179,11.329193663937822,0.01434861978370584,0.0159996327867623,0.015349420792701974,18890800.0,-1.2180503219871601,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,33.0,-0.020035160064995467,0.010407632263660104,1.2489220935515088,0.25255649262208973,0.2539862965327702,-0.03350083752093802,-0.005601034037053143,0.15189267757250136,0.018197573656845677,0.0
2011-04-14,11.42,11.54,-0.01035384573074199,-0.0051546505886645375,-0.009644967359181956,-0.6156170658052138,-0.010453056852089256,11.828,11.869375,11.842083333333333,3,14,4,11.718506518929841,11.863192168890103,39.10891089108911,-0.0942786409419547,-0.034682954382717145,12.40496094327286,11.33378905672714,0.01320276829503306,0.015660105034110174,0.014819656524173516,13986700.0,-1.6780686858731135,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,30.0,-0.015839692318352666,-0.0008665511265164461,-0.5751734670115283,0.17149728793914037,0.24859646055243714,-0.056977704376548255,0.0017543859649122862,-0.0825657405003048,0.022767075306479843,0.0
2011-04-15,11.61,11.42,-0.006962604280719055,0.003439384301909473,-0.0035304537993825335,-0.03177961433319159,0.01650059148193594,11.754,11.874875,11.825416666666666,4,15,4,11.698778060942598,11.846857190252035,46.009389671361504,-0.09825846426813634,-0.04739805635980099,12.396568787479433,11.353181212520566,0.014579746963208257,0.015982056216202876,0.015191672767993608,18737400.0,-1.015442416056917,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,-0.0266992696796214,0.002626970227670697,-0.5728339988165082,0.22220447803747168,0.2537072771251605,-0.017766497461929043,0.009565217391304337,0.3681075160339801,0.0292850990525409,0.0
2011-04-18,11.54,11.61,-0.007891316707243315,-0.0008587377084177582,-0.007107426136825872,0.0017876112816154785,-0.006047534629846625,11.703,11.867,11.809416666666666,0,18,4,11.669909322589398,11.827059952171258,45.370370370370345,-0.10584085047220348,-0.05908661518228149,12.404483414676706,11.329516585323296,0.013112854622098467,0.015551781998801582,0.015174276805811935,13978200.0,-1.2167817315691156,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,24.0,-0.02358148017070856,-0.02153316106804479,-0.5429530391830177,0.16513694464814896,0.2468768856763199,-0.002592912705272399,-0.013464415473391833,1.4212474647403135,0.0355372616984402,0.0
