date,close,YesterdayClose,YesterdayOpenLogR,YesterdayHighLogR,YesterdayLowLogR,YesterdayVolumeLogR,YesterdayCloseLogR,MA10,MA20,MA30,DayOfWeek,DayOfMonth,MonthNumber,EMA10,EMA30,RSI,MACD,MACD_Signal,BollingerUpper,BollingerLower,Volatility_10,Volatility_20,Volatility_30,OBV,ZScore,insider_shares,insider_amount,insider_buy_flag,sentiment,num_articles,fear_greed,fear_greed_correlation,overnight_gap,abnormal_vol,volatility_5d,volatility_20d,momentum_5d,momentum_20d,skew_5d,intraday_range,sentiment_change
2013-09-24,21.44,21.72,-0.004587164006906154,-0.004587164006906154,-0.0097652484909889,0.1171479133739986,-0.012975158863133305,21.564999999999998,21.874000000000002,21.844333333333335,1,24,9,21.660951500532562,21.996154477861197,30.909090909090963,-0.23146402602209903,-0.2569273140392776,22.686854618968585,21.06114538103142,0.011776288453939654,0.010136176604909865,0.01624101888372471,2218300.0,-1.067841628434603,0.0,0.0,-1,0.0,0,48.0,-0.018618904510004218,0.001381215469613312,-0.25745166177264717,0.18947875823222654,0.16090681524973505,0.00704556129638334,-0.03553756185335133,0.2587246693060398,0.016324626865671706,0.0
2013-09-25,21.46,21.44,-0.012957145644003474,-0.008774011493896809,-0.002339182353172155,0.0770081010669589,0.0009324009999511908,21.515,21.8275,21.811333333333334,2,25,9,21.624414864072094,21.96156386638628,32.462686567164226,-0.2324261085422421,-0.25202707293987053,22.622269082650078,21.032730917349923,0.011549169843266692,0.009939736339618024,0.01614411831097553,2303300.0,-0.9247969203195654,0.0,0.0,-1,0.0,0,47.0,-0.01886931177787839,0.0013992537313431707,0.08828852835116162,0.12864913884244045,0.15778842271308446,-0.009233610341643494,-0.04153640017865112,-0.16172894984403494,0.009785647716682073,0.0
2013-09-26,21.52,21.46,0.0032550598375529435,0.005089069507471449,0.0023391823531720194,0.03922071315328133,0.0027919980910311335,21.514000000000003,21.801499999999997,21.797000000000004,3,26,9,21.60543034333171,21.933075875006523,38.58921161825725,-0.22574482153047626,-0.24677062265799168,22.6010070849886,21.001992915011396,0.009860385364258,0.009459078180657518,0.015667005827521854,2391700.0,-0.7041838785056196,0.0,0.0,-1,0.0,0,39.0,-0.025569054118630495,0.0037278657968312346,0.27574652112708725,0.1018310687858353,0.15015821098762255,-0.015102974828375415,-0.023593466424682408,-1.1046510333718815,0.012546468401487135,0.0
2013-09-27,21.58,21.52,-0.0004643603519707994,-0.0013853615699869753,-0.008446788841968712,0.3237870770938972,0.0027842245364048603,21.549,21.778,21.78633333333333,4,27,9,21.600806644544125,21.910296786296424,42.85714285714281,-0.21315127960922808,-0.240046754048239,22.57437600217592,20.981623997824077,0.008568608223652789,0.009494252161583132,0.015674938105234258,2513900.0,-0.4972525527113051,0.0,0.0,-1,0.0,0,41.0,-0.02722952518543909,0.00046468401486996115,1.663378887305385,0.1087342787621308,0.15071658062451837,-0.01235697940503444,-0.021315192743764255,-1.0969440322120856,0.019462465245597856,0.0
2013-09-30,21.5,21.58,-0.0013943762426546146,-0.0050961426020091185,0.0032933457195511093,-0.6980692577653737,-0.00371402469637137,21.587,21.7405,21.787666666666667,0,30,9,21.58247816371792,21.883826025890205,42.672413793103445,-0.2072372364560131,-0.2334848505297938,22.51358609175353,20.96741390824647,0.00844949891338028,0.00920402364159577,0.015243689291391372,2453100.0,-0.6221816756643322,0.0,0.0,-1,0.0,0,35.0,-0.028725437636651932,-0.0037071362372566403,-1.1367931897889805,0.10531826190797274,0.14610934570092898,-0.01012891344383049,-0.0337078651685393,-1.488190381813201,0.01116279069767451,0.0
2013-10-01,21.28,21.5,0.0,-0.0013943762426546146,-0.00046981443194435353,0.1550900880691942,-0.010285270660173425,21.586,21.685,21.81066666666667,1,1,10,21.527482133951025,21.844869508090838,35.95041322314047,-0.2177919065045586,-0.2303462617247468,22.42020494815327,20.949795051846728,0.008916096182092851,0.009193097545205467,0.01333743749847189,2382100.0,-1.1017336077982032,0.0,0.0,-1,0.0,0,40.0,-0.0251166484300351,0.0,-0.728277283543934,0.08834598981355865,0.1459358992978322,-0.007462686567164201,-0.04957570343903528,-1.2325339335582397,0.0103383458646616,0.0
2013-10-02,21.5,21.28,-0.009815456228229083,0.0,-0.003766482795477005,0.13176927763112337,0.010285270660173361,21.57,21.6355,21.811333333333334,2,2,10,21.522485382323566,21.82261986240756,49.321266968325766,-0.20602941829183408,-0.22548289303816427,22.26873646535256,21.00226353464744,0.0075660412181482,0.00951537472384149,0.010889840459531666,2463100.0,-0.42796019311540834,0.0,0.0,-1,0.0,0,35.0,-0.03285394777555432,0.00046992481202998165,-0.25714870099421255,0.12299770449913597,0.15105189090524695,0.0018639328984155767,-0.04401956425077802,-0.2327369933892771,0.013953488372093056,0.0
2013-10-03,21.5,21.5,0.009815456228229052,0.0,-0.005676458004805191,0.10758027239613922,0.0,21.535,21.5905,21.815,3,3,10,21.518397130992007,21.801805677736105,57.06806282722514,-0.19446588002497833,-0.2192794904355271,22.11326491647231,21.067735083527687,0.006815124095726125,0.00951768422717339,0.010859908434575237,2463100.0,-0.34623593568866357,0.0,0.0,-1,0.0,0,29.0,-0.03368995486337347,0.0,0.20387567875641532,0.12114931838022354,0.15108855313405664,-0.0009293680297397522,-0.0401785714285714,0.11061350920154264,0.01953488372093031,0.0
2013-10-04,21.75,21.5,-0.0023282897595911845,0.011560822401076006,0.013195290418832642,-0.6647299678363684,0.011560822401076006,21.525,21.5745,21.805000000000003,4,4,10,21.560506743538912,21.798463375946678,65.36585365853661,-0.1632469724936776,-0.20807298684715722,22.053203292348016,21.095796707651985,0.008005114456985696,0.009487619805056642,0.009468225306620556,2509500.0,0.7332308041550389,0.0,0.0,-1,0.0,0,34.0,-0.04117291256081173,-0.00232558139534887,-1.662277310572826,0.14799362605015995,0.15061129522866593,0.007877664504170712,-0.014499320344358857,-0.07206506606986496,0.017931034482758648,0.0
2013-10-07,21.34,21.75,0.009280809074472783,-0.00460830308619433,-0.00751883241402734,0.5863488501324914,-0.019030511661085846,21.487000000000002,21.546,21.771333333333335,0,7,10,21.520414608350016,21.76888509362754,51.09170305676857,-0.16963390280398372,-0.20038517003852252,22.008187020701385,21.083812979298614,0.009825988751703403,0.010235122828089494,0.009663436399378925,2426100.0,-0.8914140413869127,0.0,0.0,-1,0.0,0,27.0,-0.025979417832810464,-0.004597701149425352,-0.046785840531646083,0.2087979144108967,0.1624775378479494,-0.007441860465116301,-0.026015518028297602,-0.3887953012804365,0.02108716026241796,0.0
