date,close,YesterdayClose,YesterdayOpenLogR,YesterdayHighLogR,YesterdayLowLogR,YesterdayVolumeLogR,YesterdayCloseLogR,MA10,MA20,MA30,DayOfWeek,DayOfMonth,MonthNumber,EMA10,EMA30,RSI,MACD,MACD_Signal,BollingerUpper,BollingerLower,Volatility_10,Volatility_20,Volatility_30,OBV,ZScore,insider_shares,insider_amount,insider_buy_flag,sentiment,num_articles,fear_greed,fear_greed_correlation,overnight_gap,abnormal_vol,volatility_5d,volatility_20d,momentum_5d,momentum_20d,skew_5d,intraday_range,sentiment_change
2011-03-29,24.8,24.52,-0.00040724903841207315,0.003629768050578731,-0.0016339872916550239,-0.4801997494384207,0.011354542102925849,24.526,25.006,24.993,1,29,3,24.660932189584976,24.951689565545834,30.708661417322844,-0.20742611721459525,-0.19611316828178837,26.14767743625118,23.86432256374882,0.006589360793182803,0.012941527748908296,0.012271473896861515,133876074.0,-0.3608725082216263,0.0,0.0,-1,0.0,0,23.0,0.05299579360793512,0.0012234910277325096,-1.2971335862044322,0.09141774556590924,0.20544038405311743,0.013485901103392095,-0.004016064257028051,0.8556375786156598,0.01532258064516125,0.0
2011-03-30,25.14,24.8,0.013754262138971048,0.018744317491754533,0.017025137611952325,0.5860116780898407,0.01361654999116484,24.605,24.976,25.005999999999997,2,30,3,24.74803542784225,24.9638386258332,44.09448818897637,-0.15654563879255434,-0.1881996623839416,26.066869281581308,23.88513071841869,0.006632743463895862,0.010778035301102062,0.012471640216603765,139144674.0,0.3006776389601313,0.0,0.0,-1,0.0,0,24.0,0.029342654731053804,0.0036290322580645102,-0.09776458714990255,0.10292917138559242,0.17109600617154733,0.030327868852459083,-0.023310023310023187,0.0700287371827743,0.017104216388225922,0.0
2011-03-31,25.3,25.14,0.008800056789992964,0.001184600335960279,0.002809554326549088,-0.2591049574057129,0.0063441925713730975,24.693,24.955,25.021,3,31,3,24.848392622780022,24.98552645642461,50.79365079365077,-0.1021344874500123,-0.17098662739715573,26.00080364465895,23.909196355341045,0.006704110026976791,0.010907622868750817,0.012500953701412158,143210674.0,0.6597796857219977,0.0,0.0,-1,0.0,0,24.0,0.018388763808004915,-0.0011933174224344127,-0.7023657754120817,0.09805992265456344,0.1731531450335735,0.03434178250204423,-0.016329704510108844,-0.4762123454681347,0.015415019762845872,0.0
2011-04-01,25.7,25.3,0.016196285307095482,0.01643872634315994,0.01629930737149754,0.7289591050320706,0.015686596167699473,24.804,24.961999999999996,25.043999999999997,4,1,4,25.003230327729106,25.031621523752055,57.93103448275864,-0.026431910330359187,-0.14207568398379644,26.026560200776206,23.897439799223786,0.007710434828728183,0.011427812717045774,0.012764303074522667,151639174.0,1.3864880529290886,0.0,0.0,-1,0.0,0,27.0,-0.0015551475193570482,0.008695652173912998,1.5437101472611539,0.11312108580627118,0.18141090287234676,0.045991045991045976,0.005477308294209671,-1.1057733215811636,0.015564202334630434,0.0
2011-04-04,25.82,25.7,0.014394335286857143,0.008888947417245994,0.011760229618465122,-0.16993375206755007,0.00465839351732231,24.918,24.953,25.070333333333334,0,4,4,25.151733904505633,25.08248465125192,76.27118644067801,0.04275309351359269,-0.10510992848431863,25.98309657187687,23.922903428123128,0.00770552717296274,0.01077843048677872,0.012781893872047237,158750474.0,1.683337317432865,0.0,0.0,-1,0.0,0,31.0,-0.005847928628686019,0.007392996108949466,0.9265720874842912,0.07546302043058835,0.17110227954968013,0.05301794453507336,-0.006923076923076921,-0.22023227331492923,0.0127807900852052,0.0
2011-04-05,25.56,25.82,-0.004645769099172569,-0.006949834922876385,-0.007039528483527808,-0.5062611782352049,-0.010120755909162438,25.027,24.954,25.08833333333333,1,5,4,25.225964103686426,25.113292093106637,75.31380753138065,0.07572991312336796,-0.06894196016278131,25.98653189068775,23.92146810931225,0.008009308029657922,0.010252706528201485,0.012942333276044783,154464174.0,1.1738136235121102,0.0,0.0,-1,0.0,0,35.0,-0.0007232291652391476,-0.00193648334624325,-0.5677626328945108,0.16184470354923247,0.1627566704336974,0.030645161290322465,0.000783085356303781,-1.1285827922630907,0.01291079812206566,0.0
2011-04-06,25.57,25.56,-0.007009374492576277,-0.001163016219481037,0.002743485945750834,-0.23911745845071783,0.00039115979376125754,25.144,24.9435,25.107333333333333,2,6,4,25.288516084834345,25.14275711935782,74.67811158798274,0.10150115454842634,-0.03485333722053978,25.944452704084235,23.942547295915766,0.0077435316036523405,0.010017469277351346,0.01293910796622116,157838874.0,1.2518073979792699,0.0,0.0,-1,0.0,0,37.0,-0.0010184350491743268,0.001173708920187838,-0.9553317658047094,0.14952694851660106,0.1590223948446095,0.017104216388226012,-0.00814584949573316,-0.28261868876279006,0.008994915917090358,0.0
2011-04-07,25.68,25.57,0.00039070131381950215,-0.003108005609867307,-0.001958864485333034,-0.1585855841927198,0.0042926895186652025,25.266,24.9555,25.134333333333334,3,7,4,25.359694978500826,25.177417950366994,74.00881057268715,0.12931051857605524,-0.002020566061220773,25.986809336422628,23.924190663577374,0.007705538712054925,0.009593159349238354,0.012902596446061449,160718674.0,1.4050100671310162,0.0,0.0,-1,0.0,0,37.0,-0.00264980372430611,0.0011732499022292192,-1.1346995047485906,0.14768530433141164,0.15228668355299346,0.015019762845849716,0.00943396226415083,-0.0841465891560117,0.007788161993769443,0.0
2011-04-08,25.87,25.68,0.004287669792281189,0.006979477731525676,0.005475179888088941,0.2180608597803358,0.007371517376177298,25.396,24.985999999999997,25.169666666666664,4,8,4,25.45247770968249,25.222100663246543,75.10548523206745,0.16478155285894047,0.03133985772281148,26.088826989352853,23.88317301064714,0.007742979523453488,0.009536311334376905,0.012933511888282184,164300174.0,1.6031526405039107,0.0,0.0,-1,0.0,0,37.0,-0.005261155744990089,0.001168224299065465,-0.7767128800530833,0.10872795712480465,0.15138424929388689,0.006614785992217875,0.024148851939825855,-1.5560465418460119,0.009277155005798161,0.0
2011-04-11,25.69,25.87,-0.013706891708772984,-0.002708455902177344,-0.01611986939950289,1.4633148624351666,-0.006982185076145576,25.512999999999998,25.008499999999998,25.178333333333335,0,11,4,25.49566358064931,25.252287717230637,76.06837606837604,0.17633542242121436,0.06033897066249206,26.150801923413653,23.866198076586343,0.008383775450311057,0.009703567975191677,0.012226612421204826,148827174.0,1.1932046791331816,0.0,0.0,-1,0.0,0,34.0,-0.0014174681077098487,-0.01971395438732128,3.4421302040662933,0.11728349350576767,0.15403936615420655,-0.005034856700232293,0.017828843106180825,-0.2291699793238506,0.022576878162709157,0.0
