date,close,YesterdayClose,YesterdayOpenLogR,YesterdayHighLogR,YesterdayLowLogR,YesterdayVolumeLogR,YesterdayCloseLogR,MA10,MA20,MA30,DayOfWeek,DayOfMonth,MonthNumber,EMA10,EMA30,RSI,MACD,MACD_Signal,BollingerUpper,BollingerLower,Volatility_10,Volatility_20,Volatility_30,OBV,ZScore,insider_shares,insider_amount,insider_buy_flag,sentiment,num_articles,fear_greed,fear_greed_correlation,overnight_gap,abnormal_vol,volatility_5d,volatility_20d,momentum_5d,momentum_20d,skew_5d,intraday_range,sentiment_change
2026-03-31,10.2,10.175,0.002453988961566566,0.002453988961566566,0.002453988961566566,-3.296207167804524,0.002453988961566566,10.1975,10.20275,10.29,1,31,3,10.198939773012132,10.235571979729368,79.1666666666671,-0.02897049600415258,-0.03038290711291729,10.286445878034632,10.119054121965368,0.0011568233481740642,0.0034491609945625683,0.006411506286113984,371646.0,-0.06571410837849775,0.0,0.0,-1,0.0,0,19.9685352622062,0.07390762178186408,0.0024570024570023173,-0.5303798982059511,0.027545997863830416,0.05475373334062058,0.0,-0.0029325513196482023,0.00520568756357216,0.0,0.0
2026-04-01,10.2,10.2,0.0,0.0,0.0,-3.2188758248682006,0.0,10.1975,10.201249999999998,10.277833333333332,2,1,4,10.199132541555379,10.233277013295217,77.2727272727277,-0.02705924472594745,-0.029718174635523325,10.28395906524482,10.118540934755176,0.0011568233481740642,0.0034491609945625683,0.006411506286113984,371646.0,-0.030226432768857982,0.0,0.0,-1,0.0,0,19.9685352622062,0.07383618406111467,0.0,-0.575301747161824,0.027545997863830416,0.05475373334062058,0.0,-0.0029325513196482023,0.00520568756357216,0.0,0.0
2026-04-02,10.2,10.2,0.0,0.0,0.0,-1.3862943611198906,0.0,10.1975,10.19975,10.265666666666666,3,2,4,10.199290261272584,10.231130109211655,75.00000000000044,-0.02525345817207203,-0.028825231342833067,10.281344310947121,10.118155689052879,0.0011568233481740642,0.0034491609945625683,0.006411506286113984,371646.0,0.006127878208602905,0.0,0.0,-1,0.0,0,19.9685352622062,0.0735683174146381,0.0,-0.5649416948544751,0.027545997863830416,0.05475373334062058,0.0,-0.0029325513196482023,0.00520568756357216,0.0,0.0
2026-04-06,10.2,10.2,-0.004914014802428929,0.0,-0.004914014802428929,7.00669522683704,0.0,10.1975,10.194749999999999,10.2535,0,6,4,10.19941930467757,10.229121715068969,50.0,-0.02355087943986689,-0.027770360962239834,10.261357649315649,10.12814235068435,0.0011568233481740642,0.003034391259340328,0.006411506286113984,371646.0,0.15763955203165092,0.0,0.0,-1,0.0,0,19.9685352622062,0.07147137882395772,-0.004901960784313621,0.02545867623309597,0.027545997863830416,0.048169467916095644,0.0,-0.009708737864077777,0.00520568756357216,0.004901960784313621,0.0
2026-04-07,10.2,10.2,-0.001972387227204235,0.0,-0.0029600416284769385,0.37168848615967404,0.0,10.1975,10.18975,10.241333333333333,1,7,4,10.199524885645282,10.22724289474194,50.0,-0.02194856414323887,-0.026606001598439642,10.234527226354345,10.144972773645655,0.0011568233481740642,0.003034391259340328,0.006411506286113984,371646.0,0.45782201509694376,0.0,0.0,-1,0.0,0,19.9685352622062,0.0754410213038741,-0.00686274509803907,0.2437584636433949,0.017442987075476927,0.048169467916095644,0.002457002457002311,-0.009708737864077777,2.236067977499806,0.007843137254901968,0.0
2026-04-08,10.2,10.2,0.006886402029633262,0.0,0.007874056430905866,-7.3783837129967145,0.0,10.1975,10.18975,10.229166666666666,2,8,4,10.199611270073412,10.225485288629557,50.0,-0.020443062823735758,-0.025373413843498865,10.234527226354345,10.144972773645655,0.0011568233481740642,0.0021195203548774913,0.006411506286113984,371646.0,0.45782201509694376,0.0,0.0,-1,0.0,0,19.9685352622062,0.07803405152380977,0.0,-0.5038449564988358,0.0,0.03364634254647125,0.0,0.0,0.0,0.0,0.0
2026-04-09,10.2,10.2,0.0,0.0,0.0,1.3862943611198906,0.0,10.1975,10.193249999999999,10.217,3,9,4,10.199681948241881,10.223841076459909,50.0,-0.019030569621007132,-0.02410484499900052,10.22823495917404,10.158265040825958,0.0011568233481740642,0.0013740737596354734,0.006411506286113984,371646.0,0.3858801130177554,0.0,0.0,-1,0.0,0,19.9685352622062,0.07865721592541297,0.0,-0.4312781042302315,0.0,0.02181274470633003,0.0,0.006910167818361179,0.0,0.0,0.0
2026-04-10,10.2,10.2,0.0,0.0,0.0,-1.3862943611198906,0.0,10.1975,10.196250000000001,10.204833333333333,4,10,4,10.199739775834267,10.222302942494753,50.0,-0.017707042814070206,-0.02282528456201446,10.22071802424624,10.171781975753762,0.0011568233481740642,0.0013675171334448033,0.006411506286113984,371646.0,0.3065225015521806,0.0,0.0,-1,0.0,0,19.9685352622062,0.08121124347336924,0.0,-0.4679857482450768,0.0,0.021708661492289276,0.0,0.005917159763313418,0.0,0.0,0.0
2026-04-13,10.12,10.2,-0.007874056430905883,-0.007874056430905883,-0.007874056430905883,8.537779825024625,-0.007874056430905883,10.189499999999999,10.194749999999999,10.201166666666666,0,13,4,10.18524163477349,10.215702752656382,19.23076923076856,-0.022850068332120443,-0.022830241316035657,10.23166740425369,10.157832595746308,0.0027369271192639413,0.0022641579547583624,0.003130266113496741,366542.0,-4.0495804898053045,0.0,0.0,-1,0.0,0,19.9685352622062,0.08937211913530206,-0.007843137254901968,3.531566593325029,0.05568075089976089,0.035942393263555555,-0.007843137254901933,-0.002955665024630627,-2.2360679774997907,0.0,0.0
2026-04-14,10.2,10.12,0.007874056430905866,0.007874056430905866,0.007874056430905866,-8.537779825024625,0.007874056430905866,10.191999999999998,10.19475,10.200166666666666,1,14,4,10.18792497390558,10.214689671839842,50.0,-0.020237338258434434,-0.022311660704515415,10.231667404253692,10.15783259574631,0.0037919261795698097,0.0026759154731706165,0.003474974240340699,366542.0,0.2844186966083143,0.0,0.0,-1,0.0,0,19.9685352622062,0.07611807464214797,0.007905138339920957,-0.42049182112898276,0.08838738856179307,0.0424788412286351,0.0,0.0,0.01670309404275531,0.0,0.0
2026-04-15,10.2,10.2,0.0,0.0,0.0,0.0,0.0,10.191999999999998,10.194749999999999,10.199166666666667,2,15,4,10.190120433195474,10.213741951075983,50.0,-0.01795970257952284,-0.0214412690795169,10.23166740425369,10.157832595746308,0.003711927168811728,0.0026759154731706165,0.003474974240340699,366542.0,0.28441869660841057,0.0,0.0,-1,0.0,0,19.9685352622062,0.07601575044103104,0.0,-0.41519426443238244,0.08838738856179307,0.0424788412286351,0.0,0.0,0.01670309404275531,0.0,0.0
2026-04-16,10.2,10.2,0.0,0.0,0.0,0.0,0.0,10.192,10.194749999999999,10.198166666666667,3,16,4,10.191916718069024,10.21285537358721,50.0,-0.015970561206250622,-0.020347127504863644,10.23166740425369,10.157832595746308,0.003711927168811728,0.0026759154731706165,0.003474974240340699,366542.0,0.28441869660841057,0.0,0.0,-1,0.0,0,19.9685352622062,0.07661435413495835,0.0,-0.4144157650088372,0.08838738856179307,0.0424788412286351,0.0,0.0,0.01670309404275531,0.0,0.0
2026-04-17,10.2,10.2,0.0,0.0,0.0,0.0,0.0,10.192,10.194749999999999,10.197166666666668,4,17,4,10.193386405692838,10.212025994646101,50.0,-0.014230116412873528,-0.019123725286465623,10.23166740425369,10.157832595746308,0.003711927168811728,0.0026759154731706165,0.003474974240340699,366542.0,0.28441869660841057,0.0,0.0,-1,0.0,0,19.9685352622062,0.07651032531170364,0.0,-0.41336446544949246,0.08838738856179307,0.0424788412286351,0.0,0.0,0.01670309404275531,0.0,0.0
2026-04-20,10.12,10.2,-0.007874056430905883,-0.007874056430905883,-0.007874056430905883,2.833213344056216,-0.007874056430905883,10.184,10.19075,10.191166666666668,0,20,4,10.180043422839594,10.206088833701191,39.62264150943364,-0.019086119877746555,-0.01911620420472181,10.240409366000456,10.141090633999543,0.004465499949144959,0.0031998549486934686,0.003498712666842892,366525.0,-2.8494121330244124,0.0,0.0,-1,0.0,0,19.9685352622062,0.08877957344858811,-0.007843137254901968,-0.40065693193772506,0.08838738856179307,0.05079612255433358,0.0,-0.007843137254901933,0.01670309404275531,0.0,0.0
2026-04-21,10.2,10.12,0.007874056430905866,0.007874056430905866,0.007874056430905866,-2.833213344056216,0.007874056430905866,10.184,10.19075,10.187833333333334,1,21,4,10.183671891414214,10.205696005720469,50.0,-0.01629140897554926,-0.0185512451588873,10.240409366000456,10.141090633999543,0.005249449608093519,0.003699611281048788,0.0038263680846622014,366525.0,0.3725379820561839,0.0,0.0,-1,0.0,0,19.9685352622062,0.07750547852546223,0.007905138339920957,-0.41386711006600535,0.08838738856179307,0.05872950838358509,0.0,0.0,0.01670309404275531,0.0,0.0
2026-04-22,10.2,10.2,0.0,0.0,0.0,1.9459101490553132,0.0,10.184,10.190749999999998,10.187833333333334,2,22,4,10.186640638429811,10.205328521480439,50.0,-0.01391616357951797,-0.017624228843013436,10.240409366000454,10.141090633999541,0.005249449608093519,0.003699611281048788,0.0033904844381665317,366525.0,0.37253798205625543,0.0,0.0,-1,0.0,0,19.9685352622062,0.07738357784898334,0.0,-0.40856472124973015,0.08838738856179307,0.05872950838358509,0.0,0.0,0.01670309404275531,0.0,0.0
2026-04-23,10.2,10.2,0.0,0.0,0.0,2.553899521274952,0.0,10.184000000000001,10.19075,10.190166666666666,3,23,4,10.189069613260752,10.204984745901056,50.0,-0.011896627573175778,-0.016478708589045904,10.240409366000456,10.141090633999543,0.005249449608093519,0.003699611281048788,0.003132822281518435,366525.0,0.3725379820561839,0.0,0.0,-1,0.0,0,19.9685352622062,0.07726598844267536,0.0,-0.3480499110164915,0.08838738856179307,0.05872950838358509,0.0,0.0,0.01670309404275531,0.0,0.0
