date,close,YesterdayClose,YesterdayOpenLogR,YesterdayHighLogR,YesterdayLowLogR,YesterdayVolumeLogR,YesterdayCloseLogR,MA10,MA20,MA30,DayOfWeek,DayOfMonth,MonthNumber,EMA10,EMA30,RSI,MACD,MACD_Signal,BollingerUpper,BollingerLower,Volatility_10,Volatility_20,Volatility_30,OBV,ZScore,insider_shares,insider_amount,insider_buy_flag,sentiment,num_articles,fear_greed,fear_greed_correlation,overnight_gap,abnormal_vol,volatility_5d,volatility_20d,momentum_5d,momentum_20d,skew_5d,intraday_range,sentiment_change
2022-03-23,9.37,9.26,-0.005402498283348309,-0.007387896399889683,-0.022973357618024087,-0.3253016560426461,0.011809047592242819,8.541999999999998,8.565000000000001,8.966333333333333,2,23,3,8.797019642020732,9.070415356858248,59.206349206349195,-0.18851342516280845,-0.4149465376135948,9.888480260525299,7.241519739474704,0.06793463750620467,0.06825582241912061,0.0663401207900426,2451677.0,1.2164896206015023,0,0,-1,0.0,0,45.0,0.09530532281687452,-0.0032397408207342723,-1.0206237405213108,0.8644259832934633,1.0835275899190813,0.12484993997599036,0.12350119904076728,-0.013253558428489496,0.06189967982924228,0.0
2022-03-24,9.85,9.37,0.01505404773556991,0.06757944368980437,0.043076786907344365,0.5882025097671365,0.04995835893366676,8.676,8.614,8.920333333333334,3,24,3,8.98847061619878,9.120711140286748,63.981762917933125,-0.08783775611347977,-0.3495247813135718,10.052587026070741,7.1754129739292605,0.06664558950189899,0.0677819553632456,0.06688555491056068,2639767.0,1.7183527692112255,0,0,-1,0.0,0,46.0,0.09750738047815365,0.0,-0.05963582816577383,0.8843859632161527,1.0760051836129718,0.1533957845433256,0.11048478015783547,-0.4374482563970953,0.08629441624365479,0.0
2022-03-25,9.92,9.85,0.063069994073042,-0.007952328190495035,0.03348705136788225,-0.7653846407521603,0.007081466112783955,8.854000000000001,8.6765,8.896666666666667,4,25,3,9.157839595071728,9.172278163494056,67.82884310618066,-0.002375761774393581,-0.28009497740573613,10.229402545490085,7.123597454509916,0.06341446043981483,0.0674162021695356,0.06619764936922573,2727258.0,1.6015171120832439,0,0,-1,0.0,0,49.0,0.09788548718370263,0.013197969543147288,-1.096951139989885,0.6260058633430855,1.070199031662266,0.05531914893617018,0.14417531718569787,-1.104393286647285,0.045866935483870976,0.0
2022-03-28,10.06,9.92,0.004000005333346137,0.07032265891695309,0.037449875164865094,0.9391945233214708,0.014014243374811766,9.1,8.7225,8.914333333333333,0,28,3,9.321868759604142,9.229550540042826,68.28125,0.07577680657417041,-0.20892062060975483,10.383924563122708,7.061075436877292,0.05562524122382621,0.06658777138371565,0.06329029937824972,2951053.0,1.61006407355158,0,0,-1,0.0,0,51.0,0.10281747626302722,0.010080645161290288,0.3776577696664348,0.30426416863428696,1.0570481006360095,0.12780269058295968,0.10065645514223198,0.7855442779165643,0.0815109343936382,0.0
2022-03-29,10.41,10.06,0.019763489118839718,-0.03213887194679433,-0.003025720916536956,-0.8005528264533932,0.03419971795528442,9.406,8.773,8.948666666666666,1,29,3,9.51971080331248,9.305708569717483,63.554757630161575,0.1640641258606621,-0.13432367131567147,10.576459832771764,6.969540167228234,0.0510852304337071,0.06671104230733947,0.06342744686683031,3051555.0,1.8153994563705584,0,0,-1,0.0,0,52.0,0.08802374030779234,0.01590457256461234,-0.8722903924536344,0.2956753738057002,1.0590049658827727,0.12419006479481642,0.10744680851063837,0.941944136260363,0.04899135446685877,0.0
2022-03-30,9.74,10.41,0.0029311208088587263,-0.015489177042460304,-0.03342099840337239,0.6739647465681005,-0.06652576497243372,9.547,8.7955,8.928333333333335,2,30,3,9.559763384528392,9.333727371671195,60.51282051282052,0.1779181324143444,-0.07187531056966828,10.636946513792353,6.954053486207648,0.04759986384349649,0.06851018823545826,0.061863006592595214,2854370.0,1.0258239844879957,0,0,-1,0.0,0,52.0,0.08341569566222984,-0.015369836695485124,0.13760834133032243,0.7036466245227037,1.0875655220714735,0.03948772678762014,0.0484391819160388,-1.3981290876617896,0.06934291581108827,0.0
2022-03-31,9.86,9.74,-0.037777852139027006,-0.015257265803886335,0.004730505940443119,-0.5145430844262733,0.012245050960100168,9.678999999999998,8.878,8.911000000000001,3,31,3,9.614351860068684,9.367680444466602,65.35714285714285,0.19631750356136912,-0.018236747743460797,10.756471943390524,6.999528056609476,0.04752043814778511,0.06233257917001803,0.06190324216846419,2972242.0,1.0455306542695022,0,0,-1,0.0,0,59.0,0.09653608399862972,0.013347022587268892,-0.6757353434564757,0.6019301939532117,0.9894990183666756,0.0010152284263960087,0.2009744214372715,-1.781961782600534,0.04815415821501016,0.0
2022-04-01,9.93,9.86,-0.0040609192863149575,0.0024932240787886575,0.005184044787587919,-0.10538690998530982,0.007074309442537196,9.732000000000001,8.974,8.910666666666666,4,1,4,9.671742430965287,9.403959125468758,72.70955165692007,0.21407977436246917,0.0282265566777252,10.861916144435755,7.086083855564246,0.036901537868901046,0.0617886441274364,0.06138911878694019,3078324.0,1.0127568460258296,0,0,-1,0.0,0,59.8,0.10442772657248446,-0.0030425963488843167,-0.7947524971565434,0.6019254341134908,0.9808643172544097,0.0010080645161290036,0.23970037453183513,-1.7818205518493635,0.045317220543806574,0.0
2022-04-04,9.92,9.93,0.017146158834970584,-9.881471746487808e-06,0.009264090959798172,-0.21021398176879533,-0.0010075567602998278,9.832,9.0865,8.938333333333333,0,4,4,9.716880170789779,9.437252085115935,76.27811860940696,0.2247587070486574,0.06753298675191165,10.91443844189801,7.258561558101987,0.031243600769531258,0.06052956016574422,0.05914460092139194,2992354.0,0.9119563119801221,0,0,-1,0.0,0,61.65714285714286,0.10123840091749434,0.007049345417925507,-1.0176786538896712,0.5903045866688214,0.9608769790000847,-0.013916500994035852,0.29335071707953064,-1.500609442321821,0.036280241935483834,0.0
2022-04-05,9.84,9.92,0.008959741371471801,-0.002958948022055365,-0.021719832813193958,0.009734943561222273,-0.008097210232619362,9.889999999999999,9.192499999999999,8.972333333333333,1,5,4,9.739265594282546,9.463235821560069,68.92230576441102,0.2241822730330103,0.09886284400813139,10.93044645911114,7.454553540888858,0.030207082336394752,0.06071976645621513,0.05884340906239773,2905543.0,0.7451322756296642,0,0,-1,0.0,0,47.91428571428571,0.104039370930939,0.01713709677419354,-0.9133515004749231,0.4910283034330271,0.9638964102544016,-0.05475504322766578,0.27461139896373066,-1.8946471084392489,0.05484756097560974,0.0
