date,close,YesterdayClose,YesterdayOpenLogR,YesterdayHighLogR,YesterdayLowLogR,YesterdayVolumeLogR,YesterdayCloseLogR,MA10,MA20,MA30,DayOfWeek,DayOfMonth,MonthNumber,EMA10,EMA30,RSI,MACD,MACD_Signal,BollingerUpper,BollingerLower,Volatility_10,Volatility_20,Volatility_30,OBV,ZScore,insider_shares,insider_amount,insider_buy_flag,sentiment,num_articles,polit_trade_count,polit_purchase_count,polit_sale_count,polit_exchange_count,polit_option_count,polit_stock_count,polit_other_asset_count,polit_distinct_senators,polit_amount_max_ord,polit_amount_sum_logmid,fear_greed,fear_greed_correlation,overnight_gap,abnormal_vol,volatility_5d,volatility_20d,momentum_5d,momentum_20d,skew_5d,intraday_range,sentiment_change
2011-03-29,27.17,26.94,-0.01762160134981956,-0.0014550748293007695,-0.005210283465406988,-0.17838806343332445,0.008501252456038442,26.97,26.869,27.145,1,29,3,27.056271094515548,27.069687364206406,47.03087885985749,-0.02036540363565109,-0.10104969424311576,27.844940032668358,25.89305996733164,0.013707753391280636,0.01864714047663085,0.02096174476145817,-4556300.0,0.616841178606077,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,23.0,-0.0029013876487795774,0.0022271714922048524,-0.37750947474760216,0.18044147264535904,0.29601417818191,0.005179430262671092,0.03072837632776948,-0.6822964354844336,0.02465955097534038,0.0
2011-03-30,27.37,27.17,0.013975953855973808,0.0003639672469661882,0.010762768580192763,-0.1674434927677755,0.007334099614331205,27.102000000000004,26.929000000000002,27.106333333333332,2,30,3,27.113312713694537,27.089062372967284,61.58192090395481,0.007682385832037397,-0.07930327822808514,27.87095541295555,25.987044587044455,0.013435093568103023,0.01856611457915816,0.020893130206700444,-4358800.0,0.9363500521033911,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,24.0,-0.009753557113281974,0.007729112992270787,-0.6060234177247787,0.15661790288980945,0.29472793193509866,-0.0010948905109487983,0.04585403133358801,-1.1589796691963417,0.014249177932042402,0.0
2011-03-31,27.72,27.37,0.0,0.010137668284455222,0.006989176878257567,-0.09835277850042162,0.012706651269114662,27.26,26.958999999999996,27.062666666666665,3,31,3,27.2236194930228,27.129768026324236,64.94845360824743,0.05748982902373356,-0.05194465677772141,27.962759249808027,25.955240750191965,0.013635730009717498,0.01698391589384186,0.02076445128732154,-4179800.0,1.5162998500796758,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,24.0,-0.020987319094427213,0.00036536353671896274,-0.7253576496102646,0.1768082400426554,0.26961130645885706,0.015012815818381542,0.022123893805309658,-1.6320372751015497,0.017316017316017333,0.0
2011-04-01,28.06,27.72,0.019172227687928072,0.015725842305464095,0.017082007217182043,0.45168035409575485,0.012190900352612334,27.369,27.0045,27.036666666666665,4,1,4,27.37568867610956,27.18978299236783,67.46411483253587,0.12298010697707085,-0.01695970402676296,28.120894101323493,25.888105898676507,0.010595109129219316,0.017161962952643457,0.020885152637770993,-3898600.0,1.8909093101597312,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,27.0,-0.029495908879638502,0.006854256854256901,0.0060774763357566266,0.18790405669365848,0.27243771589439014,0.025210084033613356,0.033517495395948504,-2.0227567531409685,0.016037063435495342,0.0
2011-04-04,27.47,28.06,0.009982257577790414,0.0014174346809733152,-0.014519311324453268,-0.21455676815071378,-0.02125057456713236,27.384000000000004,27.055,26.991666666666667,0,4,4,27.392836189544184,27.207861508989264,65.1270207852194,0.1258231440404849,0.011596865586686612,28.15899275359767,25.95100724640233,0.012657003516669856,0.016820538291450155,0.021212246307687307,-4125500.0,0.7518165289538448,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,31.0,-0.01808393247719362,0.004632929436920975,-0.3882758383488253,0.22502451069925897,0.2670177674244984,0.01967334818114308,0.038170823885109506,-2.086585447237861,0.032398980706224864,0.0
2011-04-05,27.14,27.47,-0.030250776258031,-0.028737609767356797,-0.009551872770986578,-0.3727321543583651,-0.012085845700459376,27.395,27.0375,26.988333333333333,1,5,4,27.34686597326342,27.20348334711899,61.97802197802199,0.10029192642304352,0.029335877753957997,28.123407333448988,25.951592666551015,0.012801796503798259,0.01465319379438645,0.018795234704069717,-4281800.0,0.18878222264959865,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,35.0,-0.014253428814047675,-0.004368401892974061,-0.8528901855620318,0.245221164603722,0.23261224015668885,-0.0011041589988959322,-0.012731902510003557,-0.7162292596702889,0.012896094325718548,0.0
2011-04-06,27.41,27.14,0.0014614544069966294,0.008346990941150123,-0.004810370052897367,0.5664473488671236,0.00989925590797143,27.395999999999997,27.037,27.018333333333334,2,6,4,27.358344887215523,27.216807002143575,63.4249471458774,0.10068436929914171,0.04360557606299474,28.122174737322286,25.951825262677712,0.012422039403911195,0.014828385553585243,0.018172383493163625,-4006400.0,0.6874468915861304,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,37.0,-0.016335077806864474,0.009211495946941784,-0.05795962645324145,0.25082132313682387,0.23539332311621636,0.00146145414687604,-0.0003646973012400023,-0.7694844773804297,0.025902955125866503,0.0
2011-04-07,27.07,27.41,0.0032804840791619007,0.00036133695063430616,0.003332719248384151,-0.5735099785454361,-0.012481806688484594,27.371999999999996,27.063000000000006,27.025,3,7,4,27.305918544085426,27.207335582650444,51.179245283018886,0.07272193144652306,0.04942884713970041,28.12368696706495,26.002313032935064,0.013019048404372879,0.01318468996610346,0.01818479993850937,-4161600.0,0.013198993138124901,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,37.0,-0.013705654783751978,0.0025538124771981134,-0.9043049948253601,0.23569464147409638,0.2093004645827903,-0.023448773448773386,0.01958568738229749,0.34157975305414023,0.02327299593646099,0.0
2011-04-08,26.26,27.07,-0.009139160668480336,-0.01639082406380061,-0.04228640574191755,0.8488614385397383,-0.03037923475155967,27.261000000000003,27.048000000000002,26.984333333333332,4,8,4,27.115751536069894,27.14621715796332,38.72340425531914,-0.014630086032838108,0.03661706050519271,28.146450583415888,25.949549416584116,0.015850206273764742,0.014896096436059332,0.018495462927697597,-4524300.0,-1.4347482024171407,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,37.0,-0.007431202235279647,0.005910602142593282,0.5290232226561697,0.2352850082901073,0.23646820005269134,-0.06414825374198141,-0.011295180722891485,0.8885696252760827,0.04950495049504953,0.0
2011-04-11,25.97,26.26,-0.03855989591861712,-0.03627243781101807,-0.009298788428780779,-0.32905563896616324,-0.011104843199993122,27.163999999999998,27.016499999999997,26.940333333333335,0,11,4,26.907433074966274,27.070332180030206,38.7234042553191,-0.10603545487242272,0.00808655742966962,28.20174747582248,25.831252524177515,0.015533185322738357,0.015072091072403383,0.018553591723922628,-4785300.0,-1.7658759395775951,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,34.0,-0.003912317907694833,-0.0022848438690023713,-0.16641015619193844,0.22447931509461252,0.23926202829177698,-0.0546050236621769,-0.023684210526315863,0.38642504103990233,0.02194840200231037,0.0
