date,close,YesterdayClose,YesterdayOpenLogR,YesterdayHighLogR,YesterdayLowLogR,YesterdayVolumeLogR,YesterdayCloseLogR,MA10,MA20,MA30,DayOfWeek,DayOfMonth,MonthNumber,EMA10,EMA30,RSI,MACD,MACD_Signal,BollingerUpper,BollingerLower,Volatility_10,Volatility_20,Volatility_30,OBV,ZScore,insider_shares,insider_amount,insider_buy_flag,sentiment,num_articles,polit_trade_count,polit_purchase_count,polit_sale_count,polit_exchange_count,polit_option_count,polit_stock_count,polit_other_asset_count,polit_distinct_senators,polit_amount_max_ord,polit_amount_sum_logmid,fear_greed,fear_greed_correlation,overnight_gap,abnormal_vol,volatility_5d,volatility_20d,momentum_5d,momentum_20d,skew_5d,intraday_range,sentiment_change
2023-09-07,2.48,2.59,0.008032171697264253,-0.02985296314968116,0.004192878260036178,-1.3878537276858918,-0.043399315534555484,2.943,3.979,5.308333333333334,3,7,9,3.04017906032034,4.359349765602679,22.72727272727272,-0.9680977834492759,-0.850495617772713,6.950895726725003,1.0071042732749977,0.11378638204915151,0.10449351842045049,0.1149661826223073,-842228.0,-1.0087837110300517,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,53.0,0.09435167244698596,-0.034749034749034693,-0.78223163993419,0.7192406186527764,1.658783180151953,-0.15068493150684925,-0.6795865633074936,0.42860848187969,0.10080645161290323,0.0
2023-09-08,2.38,2.48,0.003992021269537457,-0.05049616401453246,-0.022724884565644816,0.3032350307361997,-0.04115807249350756,2.782,3.696,5.175666666666666,4,8,9,2.9201465038984598,4.231649780725087,23.961661341853016,-0.9630390684804047,-0.8730043079142513,6.054236629348297,1.3377633706517025,0.11369467741912002,0.1024620930387862,0.11433582471154811,-980204.0,-1.1160881682714587,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,51.0,0.09656661385716833,0.012096774193548309,-0.7097986976034933,0.677265733804573,1.626535301950744,-0.13138686131386867,-0.7039800995024875,0.15753547776694954,0.07298319327731081,0.0
2023-09-11,2.45,2.38,-0.053182265460309144,-0.01202419296680159,-0.002700213800165246,0.036533808333684956,0.028987536873252406,2.629,3.463,5.019,0,11,9,2.834665321371467,4.116704633581533,23.47266881028939,-0.9425168380235349,-0.886906813936108,5.253467154565805,1.6725328454341948,0.1154162942455057,0.10294574323910134,0.11132574054558429,-837094.0,-1.1315482637218843,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,52.0,0.126323443084655,0.0,-0.7377396618983748,0.6783894086904086,1.6342130108602266,-0.13120567375886516,-0.6554149085794656,0.162643257416724,0.061224489795918324,0.0
2023-09-12,2.34,2.45,0.028987536873252406,-0.008097210232619362,-0.026088436084297967,0.0035782455968731757,-0.045937095187025656,2.585,3.3315000000000006,4.790666666666667,1,12,9,2.7447261720312,4.002078528189177,17.549668874172184,-0.9244721635855484,-0.8944198838659961,5.0404026950217675,1.6225973049782336,0.07089093586807861,0.08368734372470181,0.09422239091424899,-980717.0,-1.1603937461019354,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,51.0,0.12995912643846788,0.0,-0.8044004650577129,0.5252275961370986,1.3284953962748571,-0.09652509652509655,-0.5291750503018109,1.0232280573691583,0.08119658119658119,0.0
2023-09-13,2.33,2.34,-0.02479465861321639,-0.010214593409718295,0.012911876504530172,0.5857018803581532,-0.004282661792000736,2.564,3.2115,4.533666666666666,2,13,9,2.669321413480073,3.8942024941124562,18.661971830985905,-0.9005970236288858,-0.895655311818574,4.842183098710807,1.5808169012891926,0.06630494652928817,0.08384834318939109,0.09114831881287735,-1238700.0,-1.0811420081521665,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,51.0,0.11679786002163935,0.021367521367521482,-0.4845352432418524,0.515946212760567,1.3310511835435515,-0.1003861003861003,-0.507399577167019,1.1629812141691158,0.05815450643776822,0.0
2023-09-14,2.24,2.33,0.0,0.005733021435477417,-0.03069012252581412,-0.37279695611720515,-0.0393924017106606,2.496,3.0985,4.3293333333333335,3,14,9,2.591262974665514,3.787479752556814,18.861209964412808,-0.8788077028807444,-0.8922857900310082,4.665196490944201,1.5318035090557993,0.03743635971193162,0.08376750475688184,0.0881161347792814,-1416400.0,-1.09593658371266,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,54.0,0.11346253068711533,0.02575107296137341,-0.6177480401348768,0.5062685196909201,1.329767913210777,-0.09677419354838701,-0.5022222222222221,1.1700517227453084,0.09776785714285707,0.0
2023-09-15,2.18,2.24,-0.0340458414097171,-0.0544143619576288,-0.045879605750693664,-0.33558686615623656,-0.02715098906595086,2.44,2.9935,4.129333333333333,4,15,9,2.5164878883626933,3.6837713814241164,18.531468531468533,-0.856507719925582,-0.885130176009923,4.507383469060538,1.4796165309394624,0.03525841127234678,0.0836579016681068,0.08809381054152837,-1543441.0,-1.074719443901226,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,52.0,0.11348873650241112,0.031249999999999927,-0.6890727045150036,0.48004156427192735,1.328028018115837,-0.08403361344537807,-0.49065420560747663,1.049437353247152,0.0868348623853212,0.0
2023-09-18,2.16,2.18,-0.053345980705292735,-0.03033519979607301,-0.010714472500303643,0.2103783273116012,-0.009216655104924063,2.374,2.9010000000000002,3.9483333333333333,0,18,9,2.4516719086603853,3.585463550364496,31.54761904761905,-0.8308708931666882,-0.8742783194412761,4.379020012684121,1.4229799873158793,0.030879689981854724,0.08338343372347001,0.0880216341866911,-1700228.0,-1.0026927831028833,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,49.0,0.1201832796601557,0.0045871559633026545,-0.5810594433536893,0.28225098244316865,1.3236709745696291,-0.11836734693877549,-0.46134663341645876,0.11200592976512458,0.06606481481481484,0.0
2023-09-19,2.13,2.16,-0.00917437627604127,-0.013423020332140548,0.010714472500303539,-1.8238466745488984,-0.013986241974739952,2.3280000000000003,2.8025,3.7656666666666667,1,19,9,2.3931861070857696,3.491562676147432,36.054421768707485,-0.803709608461951,-0.8601645772454112,4.204706907173955,1.4002930928260449,0.02395875646881623,0.08264890291570291,0.08781864220694452,-1725534.0,-0.9592022355037096,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,49.0,0.12361951004427643,0.0046296296296295305,-0.8430468767147601,0.2222920110133863,1.3120106594836263,-0.08974358974358976,-0.48048780487804876,-0.7308266964934592,0.04225352112676071,0.0
2023-09-20,2.22,2.13,-0.023311078868446997,0.05690813227187937,-0.009434032233358642,2.0639001535410486,0.04138521616285449,2.2910000000000004,2.6985,3.591666666666667,2,20,9,2.361697723979266,3.409526374460501,20.33898305084746,-0.766090828611095,-0.841349827518548,3.9313704204758286,1.4656295795241718,0.030527492938815123,0.08233992213250907,0.08898031687665307,-1526208.0,-0.7762372947764001,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,48.0,0.13982017027052704,-0.004694835680751074,-0.4243719080656436,0.49214968507996915,1.3071057416102532,-0.047210300429184504,-0.483720930232558,1.4781438218259624,0.1081081081081082,0.0
