date,close,YesterdayClose,YesterdayOpenLogR,YesterdayHighLogR,YesterdayLowLogR,YesterdayVolumeLogR,YesterdayCloseLogR,MA10,MA20,MA30,DayOfWeek,DayOfMonth,MonthNumber,EMA10,EMA30,RSI,MACD,MACD_Signal,BollingerUpper,BollingerLower,Volatility_10,Volatility_20,Volatility_30,OBV,ZScore,insider_shares,insider_amount,insider_buy_flag,sentiment,num_articles,polit_trade_count,polit_purchase_count,polit_sale_count,polit_exchange_count,polit_option_count,polit_stock_count,polit_other_asset_count,polit_distinct_senators,polit_amount_max_ord,polit_amount_sum_logmid,fear_greed,fear_greed_correlation,overnight_gap,abnormal_vol,volatility_5d,volatility_20d,momentum_5d,momentum_20d,skew_5d,intraday_range,sentiment_change
2020-02-03,8.28,8.16,0.027376044681605597,0.0035440084347293315,0.012361096823574147,-1.906498162935673,0.014598799421152631,8.424000000000001,8.5205,8.578333333333335,0,3,2,8.403588868501632,8.479579117531635,31.092436974789806,-0.054810680917016796,-0.013194466746151826,8.826611434818064,8.214388565181936,0.017242946773278915,0.01723055283862746,0.02376909601526839,435398.0,-1.5713232022380401,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,46.0,0.08768404936132741,0.03921568627450984,-0.5735705773573341,0.4076131530768307,0.27352654657899783,-0.02358490566037752,-0.021276595744680993,-0.5944973849388255,0.04106280193236714,0.0
2020-02-04,8.5,8.28,-0.021454935001259376,0.0023557136924589835,0.018259789132754473,0.44116187352112746,0.02622319509910256,8.424000000000001,8.509,8.563666666666668,1,4,2,8.421118165137699,8.480896593819917,41.00719424460429,-0.04460862275473687,-0.019477297947868837,8.79882027098487,8.219179729015131,0.019577555496066542,0.016728408517375552,0.02225170861518216,449471.0,-0.062107456938167174,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,55.0,0.08495143645973872,0.002415458937198231,-0.21403403934957144,0.4654053043474964,0.2655552526012226,0.0,-0.026345933562428425,-0.7442202848011724,0.024705882352941275,0.0
2020-02-05,8.44,8.5,0.022633485520703638,-0.001177163173014752,-0.007142455156696636,-1.4385867070529132,-0.007083854888405044,8.418000000000001,8.4925,8.555000000000001,2,5,2,8.424551226021753,8.478258103896051,43.511450381679374,-0.040893521656030885,-0.023760542689501247,8.756148490069352,8.228851509930648,0.019711323154283977,0.016719151157436968,0.02176058084359269,446132.0,-0.39825754349050396,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0.07642165176096889,-0.001176470588235269,-0.8101737331169893,0.43400586565659705,0.26540829656805554,0.014423076923076872,-0.03762827822120862,-1.241374075652287,0.030687203791469237,0.0
2020-02-06,8.39,8.44,0.0,0.0,-0.003773359720299609,0.8737701807183185,-0.005941788128750803,8.407,8.487,8.551333333333334,3,6,2,8.418269184926888,8.472564032676951,45.6,-0.04150541086181825,-0.027309516323964653,8.754550290403126,8.219449709596875,0.019782456296391023,0.015314341704178133,0.02137979932615216,438132.0,-0.7250973254698931,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,63.0,0.07870761010311589,0.005924170616113829,-0.47117037610038565,0.4031423523599957,0.2431076378515226,-0.012941176470588123,-0.012941176470588123,-0.6216682155096798,0.03456495828367114,0.0
2020-02-07,8.5,8.39,0.007042282625412951,0.007042282625412951,0.03593200922606337,-1.1878534224460526,0.013025643017155843,8.407,8.487,8.538666666666666,4,7,2,8.433129333121999,8.47433409508489,48.87218045112783,-0.03273688632661553,-0.028394990324494832,8.754550290403126,8.219449709596875,0.02029312163611182,0.015616264081713682,0.01981143421005579,440571.0,0.09717799207328437,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,57.0,0.0801649519847382,0.01907032181168059,-0.7508208597794592,0.22952156991520095,0.2479005070087491,0.04166666666666674,0.0,0.0027500548104717293,0.005882352941176554,0.0
2020-02-10,8.45,8.5,-0.011764841579586483,-0.011764841579586483,-0.013025643017155848,-0.07533874153985454,-0.005899722127188383,8.404,8.482,8.525,0,10,2,8.436196727099817,8.47276415346651,48.14814814814812,-0.029482493755429218,-0.02861249101068171,8.748327854937948,8.215672145062051,0.020372736029280216,0.015609219803990639,0.01982874018050077,438309.0,-0.24030531847639888,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,57.0,0.08083357705631575,-0.005882352941176554,-0.6956898876848124,0.23953275482061862,0.24778868256662162,0.020531400966183666,-0.011695906432748648,1.032462034487761,0.007100591715976181,0.0
2020-02-11,8.45,8.45,-0.0011841327612166937,0.0,0.0011911853701530102,-0.08100102111534797,0.0,8.399,8.468,8.523333333333333,1,11,2,8.438706413081668,8.471295498404155,48.14814814814812,-0.026596773151162267,-0.028209347438777822,8.707525847413192,8.228474152586807,0.020353904083127018,0.014768513055271933,0.018391298892629224,438309.0,-0.15029693199623598,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,56.0,0.07191689756618944,-0.0011834319526626968,-0.6718632340410701,0.13394837319202973,0.23444287667076144,-0.005882352941176561,-0.032073310423825996,1.7210027457417043,0.0059171597633134836,0.0
2020-02-12,8.45,8.45,-0.031290157993209985,0.0,-0.026539555234612378,0.299713905013073,0.0,8.412,8.453,8.522,2,12,2,8.440759792521364,8.469921595281306,48.14814814814812,-0.024032783809913028,-0.027374034713004865,8.652377980096674,8.253622019903325,0.019009568320448075,0.014746230916505678,0.018390031313026602,438309.0,-0.03009359407237935,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0.042916655865368934,-0.03195266272189344,-0.5781812098374008,0.12328369890296091,0.23408915868363658,0.0011848341232227888,-0.034285714285714364,1.4707304051246661,0.03195266272189344,0.0
2020-02-13,8.45,8.45,-0.04885129073199876,0.0,-0.04885129073199876,-0.3883827168480432,0.0,8.407,8.444999999999999,8.508333333333333,3,13,2,8.442439830244751,8.46863633106961,48.14814814814812,-0.021750082373777957,-0.026249244245159484,8.630188382038847,8.25981161796115,0.01767497866210397,0.014354937692169988,0.016447977024295027,438309.0,0.05399906781357233,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,58.0,0.060898120608558384,-0.07810650887573957,-0.5694669602220869,0.11113463440989967,0.22787757131585554,0.007151370679379987,-0.018583042973286945,1.43870373219144,0.07810650887573957,0.0
2020-02-14,8.45,8.45,0.08132558148642556,0.0,0.05129329438755048,0.16346138728783405,0.0,8.435999999999998,8.442499999999999,8.498333333333333,4,14,2,8.443814406563888,8.467433987129635,48.872180451127775,-0.019713776891064683,-0.024942150774340525,8.62590349534653,8.259096504653469,0.010992282129773729,0.014077366936467285,0.01631815760310125,438309.0,0.08178688182392016,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,55.0,0.037042562307830346,0.0,-0.48629768125965195,0.04176056317482163,0.22347127217097384,-0.005882352941176561,-0.005882352941176561,-2.2360679774985592,0.02958579881656805,0.0
2020-02-18,8.45,8.45,0.0,0.0,0.030032287098875076,-0.5362042664017168,0.0,8.453,8.4385,8.498,1,18,2,8.444939059915908,8.466309213766433,48.09160305343509,-0.01789372243149323,-0.023532465105771068,8.617300094195366,8.259699905804633,0.010295942663763291,0.014050249517582148,0.015149353419409288,438309.0,0.12863527898854757,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,51.0,0.047910602964926476,0.0,-0.48242298434409514,0.0,0.2230407964915656,0.0,-0.009378663540445475,0.0,0.0,0.0
2020-02-19,8.45,8.45,0.0,0.0,0.0,-1.2154452054881728,0.0,8.448,8.435999999999998,8.488666666666665,2,19,2,8.445859230840288,8.465257006426663,55.75221238938049,-0.016263836773063645,-0.022078739439229583,8.61256369061097,8.259436309389026,0.005657912105220375,0.01403087185144171,0.013905670713786086,438309.0,0.15858300142635468,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,53.0,0.05207858780553411,0.0,-0.5098327209251347,0.0,0.22273318557798702,0.0,-0.005882352941176561,0.0,0.0,0.0
2020-02-20,8.42,8.45,0.0,0.0,-0.003556613114847004,0.5977087874084354,-0.003556613114847004,8.446,8.431999999999999,8.477,3,20,2,8.44115755250569,8.462337199560427,45.918367346938766,-0.017194680353805225,-0.021101927622144714,8.606065928224,8.257934071775997,0.005309240623862479,0.014050643184761904,0.013872493543496553,437600.0,-0.13787879250620713,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,49.0,0.05828964419717856,0.0,-0.4561832822503652,0.025204600259358743,0.22304704576430737,-0.0035502958579880506,-0.009411764705882342,-2.236067977494184,0.0035629453681709456,0.0
2020-02-21,8.45,8.42,0.0,0.0,0.003201520491124069,0.9350142074448032,0.003556613114847021,8.451999999999998,8.429499999999999,8.475333333333333,4,21,2,8.442765270231927,8.461541251201691,71.64179104477611,-0.015334860591094568,-0.019948514215934687,8.60086909996004,8.258130900039959,0.005017216258358843,0.01407825158162834,0.012721474400956034,439406.0,0.23924966641921122,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,44.0,0.053031260972623305,0.0035629453681709456,-0.3516714322877037,0.03992300524195503,0.22348531547754197,0.0,-0.005882352941176561,0.0075446879204896,0.00035502958579883005,0.0
2020-02-24,8.5,8.45,-0.017910926566530105,0.005899722127188322,-0.04938226555448464,0.9340719049917156,0.005899722127188322,8.451999999999998,8.429499999999999,8.475333333333333,0,24,2,8.453171584735212,8.464022460801582,68.3333333333334,-0.009714376610723718,-0.017901686694892494,8.60086909996004,8.258130900039959,0.003247457312260868,0.014144696804901057,0.012769148492496215,444002.0,0.822785438173388,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,29.0,0.029831993945100378,-0.017751479289940662,-0.13536436860884643,0.05793620839761922,0.2245401006970686,0.00591715976331364,0.0,0.08360142277174007,0.05411764705882363,0.0
2020-02-25,8.5,8.5,0.023810648693718392,0.0,0.05563708030539589,0.5309865547539723,0.0,8.456999999999999,8.430499999999999,8.473666666666666,1,25,2,8.461685842056083,8.46634359236277,50.0,-0.00520015837412835,-0.015361381030739666,8.603337008707651,8.257662991292346,0.0025120973140736382,0.0141330385324293,0.01272204209102487,444002.0,0.8042259064730507,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0.01680471542469966,0.0,0.09101925646361306,0.05793620839761922,0.22435503135900722,0.00591715976331364,0.002358490566037652,0.08360142277174007,0.0,0.0
2020-02-26,8.5,8.5,-0.014218249002279025,0.03468555798789011,-0.014218249002279025,0.4628130487003813,0.0,8.462,8.430499999999999,8.466,2,26,2,8.46865205259134,8.468514973500657,59.37500000000012,-0.0016041166403386597,-0.012609928152659466,8.603337008707651,8.257662991292346,0.0025120973140736382,0.01412403468066189,0.012078413409476354,444002.0,0.8042259064730507,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0.034205876201544874,-0.014117647058823438,0.4072853218641266,0.05793620839761922,0.22421209964329766,0.00591715976331364,0.0,0.08360142277174007,0.04941176470588234,0.0
2020-02-27,8.5,8.5,-0.03893435797545477,-0.0017059998451003898,-0.03893435797545477,-0.7848556070494443,0.0,8.466999999999999,8.439499999999999,8.457666666666666,3,27,2,8.474351679392914,8.470546265532873,70.3703703703703,0.0012315755059670863,-0.009841627420934156,8.606765940157892,8.272234059842106,0.0025120973140736382,0.013209586440131022,0.012065310727113926,444002.0,0.7233989172319403,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0.03863671132842194,-0.05176470588235288,-0.11772986926479197,0.04328015115641307,0.20969568385558615,0.009501187648456089,0.02163461538461542,1.0116307822816097,0.08529411764705878,0.0
2020-02-28,8.5,8.5,0.053152606977733705,-0.032979558142789765,0.053152606977733705,-2.3121647298508594,0.0,8.472,8.439499999999999,8.453999999999999,4,28,2,8.479015010412384,8.472446506466236,50.0,0.0034392365834889915,-0.0071854546200495265,8.606765940157892,8.272234059842106,0.0025120973140736382,0.012298601227123547,0.011723370451467137,444002.0,0.7233989172319403,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.03829321913952068,0.0,-0.5030476911968559,0.04200766709893247,0.19523424192553623,0.00591715976331364,0.0,2.2360679775010075,0.0,0.0
2020-03-02,8.5,8.5,0.0011757790890120365,0.0011757790890120365,0.0,2.8602126566758237,0.0,8.477,8.4565,8.453999999999999,0,2,3,8.482830463064678,8.47422415121035,72.72727272727317,0.005129691996550889,-0.004722425296729444,8.561786576342646,8.351213423657354,0.0025120973140736382,0.007907529038349627,0.011486516924827803,444002.0,0.8263161651003436,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,12.0,-0.01146508996142315,0.001176470588235269,1.2461381650208005,0.0,0.12552813192296908,0.0,0.04166666666666674,0.0,0.001176470588235269,0.0
2020-03-03,8.5,8.5,-0.0023529422620267274,-0.0011757790890119504,-0.001177163173014752,-2.345118082990257,0.0,8.482,8.4675,8.453,1,3,3,8.485952197052917,8.47588710919678,72.72727272727317,0.006395664847278937,-0.0024988072679277677,8.533951406860536,8.401048593139462,0.0025120973140736382,0.007333889878817059,0.01146786151152143,444002.0,0.978158372725161,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.04121896016417971,-0.001176470588235269,-0.8170260963404478,0.0,0.11642189257250139,0.0,0.026570048309178862,0.0,0.001176470588235269,0.0
2020-03-04,8.5,8.5,0.0011771631730148311,0.0,-0.0011785505194442526,1.379616094012895,0.0,8.487,8.4675,8.453,2,4,3,8.488506343043296,8.47744277957118,72.72727272727317,0.007314638848876953,-0.0005361180445668237,8.533951406860536,8.401048593139462,0.0025120973140736382,0.004302567017703589,0.01144919455457498,444002.0,0.978158372725161,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0.04472963933602543,0.0,-0.0032753403363972393,0.0,0.06830113396819522,0.0,0.0,0.0,0.002352941176470538,0.0
2020-03-05,8.5,8.5,0.008784829555732811,0.008784829555732811,0.0023557136924589835,-1.8192031151903163,0.0,8.495,8.4705,8.453,3,5,3,8.490596098853606,8.478898084114975,72.72727272727317,0.007951275017093806,0.0011613605677653024,8.53714122321536,8.40385877678464,0.0020741831064231657,0.003968875551123015,0.01144919455457498,444002.0,0.8853378907727317,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.04463182249652353,0.008823529411764622,-0.8783914785868863,0.0,0.06300394615701549,0.0,0.007109004739336511,0.0,0.008823529411764622,0.0
2020-03-06,8.5,8.5,-0.0005832604423150553,-0.0005832604423150553,0.0,0.5841068079437185,0.0,8.5,8.475999999999999,8.453,4,6,3,8.49230589906204,8.480259498043042,72.72727272727317,0.008359451217069491,0.0026009786976261403,8.531969916732184,8.420030083267815,0.0018711702131171781,0.0036860425155499366,0.01144919455457498,444002.0,0.8576035628153948,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.04385466627211145,0.008235294117647092,-0.6598976940887049,0.0,0.0585141109089364,0.0,0.013110846245530272,0.0,0.008235294117647092,0.0
2020-03-09,8.5,8.5,-0.008201569113417633,-0.008201569113417633,0.0,-1.2304334920972793,0.0,8.5,8.475999999999999,8.453,0,9,3,8.493704826505306,8.48153307881446,72.72727272727317,0.008583982983806138,0.00379757955486214,8.531969916732184,8.420030083267815,0.0,0.002235054733343661,0.01144919455457498,444002.0,0.8576035628153948,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.04316219748058357,0.0,-0.8450199261448784,0.0,0.035480393946270665,0.0,0.0,0.0,0.0,0.0
2020-03-10,8.5,8.5,-0.005899722127188383,0.023256862164267183,-0.005899722127188383,1.8202661935187956,0.0,8.5,8.4785,8.453666666666667,1,10,3,8.494849403504341,8.482724493084495,72.72727272727317,0.008662075017760174,0.004770478647441747,8.534045145223997,8.422954854776004,0.0,0.0017555000508087252,0.011440123528736558,444002.0,0.7741450639222115,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.04190814779796185,-0.005882352941176554,-0.35136965825036487,0.0,0.027867699366006842,0.0,0.00591715976331364,0.0,0.029411764705882353,0.0
2020-03-11,8.5,8.5,-0.023953241022492758,-0.008078520565201324,-0.023953241022492758,-0.1514291268631829,0.0,8.5,8.480999999999998,8.453666666666667,2,11,3,8.49578587559446,8.483839041917754,99.99999825000003,0.008624545129629624,0.005541291943879322,8.535637561786325,8.42636243821367,0.0,0.0017555000508087252,0.0114324696701342,444002.0,0.6954922357006209,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.04049466875005147,-0.029411764705882353,-0.42617134949395485,0.0,0.027867699366006842,0.0,0.00591715976331364,0.0,0.04470588235294127,0.0
