date,close,YesterdayClose,YesterdayOpenLogR,YesterdayHighLogR,YesterdayLowLogR,YesterdayVolumeLogR,YesterdayCloseLogR,MA10,MA20,MA30,DayOfWeek,DayOfMonth,MonthNumber,EMA10,EMA30,RSI,MACD,MACD_Signal,BollingerUpper,BollingerLower,Volatility_10,Volatility_20,Volatility_30,OBV,ZScore,insider_shares,insider_amount,insider_buy_flag,sentiment,num_articles,polit_trade_count,polit_purchase_count,polit_sale_count,polit_exchange_count,polit_option_count,polit_stock_count,polit_other_asset_count,polit_distinct_senators,polit_amount_max_ord,polit_amount_sum_logmid,fear_greed,fear_greed_correlation,overnight_gap,abnormal_vol,volatility_5d,volatility_20d,momentum_5d,momentum_20d,skew_5d,intraday_range,sentiment_change
2011-03-29,15.7,15.47,-0.0019448952646057365,0.017214323714264634,-0.0006504065269935782,0.3484727156407513,0.014758047769287568,15.1645,15.42475,15.657633333333333,1,29,3,15.35394945806355,15.443372172532582,58.36820083682005,-0.08730411073873867,-0.14603227588110126,16.722486795155426,14.127013204844575,0.016437855126163387,0.019666440895260276,0.019527379000875835,-1072259500.0,0.42420003968067216,0.0,0.0,-1,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,23.0,0.07922449110859194,-0.003878474466709793,-0.30811316482261486,0.13338569549019735,0.31219507069565494,0.03904698874917267,-0.030864197530864224,0.5635302231538607,0.028662420382165675,0.0
2011-03-30,15.73,15.7,0.02245843509770857,0.004352083566722106,0.012285961199741199,-0.3895808726277486,0.0019090047159241931,15.291999999999998,15.39025,15.644633333333335,2,30,3,15.422322283870177,15.461864290433708,68.50961538461536,-0.05075496765885745,-0.1269768142366525,16.61098521851007,14.16951478148993,0.011506613694884637,0.019370074082963405,0.019518065205551025,-1060869000.0,0.5566317655923312,0.0,0.0,-1,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,24.0,0.07841769702962907,0.0038216560509554457,-1.1611635678492962,0.13662747998932992,0.30749039340251205,0.03759894459102897,-0.04202192448233866,0.6149101738267096,0.020915448188175388,0.0
2011-03-31,15.62,15.73,-0.0012698414404758189,-0.0018268296995279751,0.0019261643194396544,0.005087777130341636,-0.0070175726586466465,15.371,15.328750000000003,15.620333333333333,3,31,3,15.458263686802871,15.472066594276695,64.41860465116275,-0.030316123734062117,-0.10764467613613443,16.346972780930397,14.310527219069611,0.010656626695443368,0.018218687852873595,0.019345415042495887,-1072317600.0,0.5720751989733895,0.0,0.0,-1,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,24.0,0.08530170232486188,0.0006357279084551676,-1.0639561590564484,0.12630382477159707,0.28921270363570106,0.011658031088082943,-0.0729970326409497,0.9280140276049713,0.017285531370038385,0.0
2011-04-01,15.53,15.62,0.004437408232123505,-0.0006307158834123232,-0.00837363991040922,0.10683210149138157,-0.005778507250944167,15.440000000000001,15.26875,15.590666666666667,4,1,4,15.471306652838713,15.47580423335562,62.954545454545396,-0.021136788764675174,-0.09034309866184259,16.054101915771316,14.483398084228684,0.011147034372035408,0.018207480095562965,0.019331087514992514,-1085057000.0,0.6653068382558606,0.0,0.0,-1,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,27.0,0.08999464055712038,0.012163892445582669,-0.8296459671962122,0.1385638288421473,0.2890347860041089,0.006480881399870464,-0.07172743574417217,0.9749713273741055,0.02511268512556335,0.0
2011-04-04,15.4,15.53,-0.017869014060785053,-0.017181459880687398,-0.013021017302965019,0.5002942019337189,-0.008406127741012149,15.459,15.24075,15.555166666666667,0,4,4,15.458341806868038,15.470913637655258,61.55555555555553,-0.024074497392481575,-0.07708937840797038,15.959435019964582,14.522064980035418,0.009207016461868273,0.015299414833302834,0.019350043532501148,-1106066900.0,0.44317050050061796,98516.0,1513308.1772,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,31.0,0.09457988340391524,0.0,0.579511781103835,0.15331155334320465,0.2428706811223921,-0.004524886877828038,-0.03508771929824561,1.457035127377111,0.020779220779220797,0.0
2011-04-05,15.53,15.4,-0.008406127741012149,0.002564103968937634,0.007832938221187111,-0.42136918610749147,0.008406127741012258,15.501,15.22775,15.550833333333335,1,5,4,15.471370569255667,15.47472566103234,77.49360613810737,-0.01573139734426654,-0.06481778219522961,15.91324233173601,14.542257668263991,0.009005939826903618,0.015305358882433184,0.01728456144691773,-1092281300.0,0.8818479390850392,12523.0,194106.5,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,35.0,0.09223121599910429,0.0,-0.5715422282549092,0.11333081021483164,0.24296503997707006,-0.010828025477707004,-0.01646611779607343,0.9808282077908963,0.0154539600772697,0.0
2011-04-06,15.75,15.53,0.013544225107757253,0.014617355911749655,0.010349380862003292,-0.03198834124775848,0.014066728111046391,15.559999999999999,15.25025,15.554499999999999,2,6,4,15.522030465754636,15.492485295804446,75.55555555555551,0.008534352235894715,-0.05014735530900475,15.974190060055431,14.526309939944568,0.00970395658023477,0.013862637748241683,0.01747817725574467,-1078929700.0,1.3806391649654948,0.0,0.0,-1,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,37.0,0.08927720006874562,0.005151320025756605,-0.634390506553696,0.16337498586393123,0.2200625519833435,0.0012714558169102386,0.02941176470588225,0.7444922425512114,0.019682539682539715,0.0
2011-04-07,15.5,15.75,0.0038363218405887438,-0.010145933578348377,-0.01949379468100113,0.31080133347762245,-0.01600034134644119,15.565999999999999,15.27725,15.5435,3,7,4,15.51802492652652,15.492970115429966,66.17647058823528,0.007505701881479254,-0.03861674387090795,15.995870571889306,14.558629428110695,0.010033395648673876,0.013353127899622582,0.01757617916989213,-1097148200.0,0.6199377215555462,0.0,0.0,-1,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,37.0,0.09226330162654021,-0.005079365079365084,0.675388389158111,0.19703203481088868,0.21197433388343767,-0.007682458386683688,0.03609625668449201,0.3091666407886767,0.029032258064516082,0.0
2011-04-08,15.31,15.5,-0.006402070522022523,-0.003191831627776174,0.0013114755978106555,-0.5423574444885317,-0.012333814255608503,15.554000000000002,15.292750000000002,15.5165,4,8,4,15.480202212612605,15.48116559185384,52.688172043010745,-0.008542450981741112,-0.03260188529307459,15.999465717449292,14.586034282550711,0.010813781677418303,0.013717639236125985,0.01732895369905332,-1107740000.0,0.04881736623110161,0.0,0.0,-1,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,37.0,0.09461484018477209,0.004516129032258083,-1.2287094208835945,0.21084035418779826,0.21776077196214838,-0.014166130070830563,0.02066666666666661,0.5346519649529055,0.02482037883736125,0.0
2011-04-11,15.33,15.31,-0.015534292962184233,-0.01546422569758159,-0.005915232495870063,0.15831772265779365,0.001305483214130296,15.539999999999997,15.311249999999998,15.479833333333334,0,11,4,15.452892719410313,15.47141297302456,56.179775280898895,-0.019422998655411305,-0.029966107965541937,16.000443846404206,14.62205615359579,0.010777495366630906,0.013688767167932608,0.01689046340832918,-1095331300.0,0.05441139701936835,0.0,0.0,-1,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.0,0.09446948213882209,0.0013063357282821406,-0.7094500857068078,0.20580332587348613,0.21730244208849372,-0.004545454545454519,0.024732620320855547,-0.132026472106012,0.015003261578604071,0.0
